#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       38990     1.20413     1.18754 0.000258415
       38991      1.2042     1.18754 0.000258409
       38992     1.20428     1.18754 0.000258402
       38993     1.20436     1.18754 0.000258396
       38994     1.20444     1.18754  0.00025839
       38995     1.20453     1.18754 0.000258384
       38996     1.20462     1.18754 0.000258377
       38997     1.20471     1.18754 0.000258371
       38998      1.2048     1.18754 0.000258365
       38999      1.2049     1.18754 0.000258359
       39000       1.205     1.18754 0.000258352
       39001      1.2051     1.18754 0.000258346
       39002     1.20521     1.18754  0.00025834
       39003     1.20531     1.18754 0.000258334
       39004     1.20542     1.18754 0.000258327
       39005     1.20554     1.18754 0.000258321
       39006     1.20565     1.18754 0.000258315
       39007     1.20577     1.18754 0.000258309
       39008     1.20589     1.18754 0.000258303
       39009     1.20602     1.18754 0.000258296
       39010     1.20615     1.18754  0.00025829
       39011     1.20628     1.18755 0.000258284
       39012     1.20641     1.18755 0.000258278
       39013     1.20654     1.18755 0.000258272
       39014     1.20668     1.18755 0.000258266
       39015     1.20682     1.18755 0.000258259
       39016     1.20696     1.18755 0.000258253
       39017     1.20711     1.18755 0.000258247
       39018     1.20725     1.18755 0.000258241
       39019      1.2074     1.18755 0.000258235
       39020     1.20755     1.18755 0.000258229
       39021     1.20771     1.18755 0.000258223
       39022     1.20786     1.18755 0.000258217
       39023     1.20802     1.18755 0.000258211
       39024     1.20818     1.18755 0.000258204
       39025     1.20834     1.18755 0.000258198
       39026      1.2085     1.18755 0.000258192
       39027     1.20867     1.18755 0.000258186
       39028     1.20883     1.18755  0.00025818
       39029       1.209     1.18755 0.000258174
       39030     1.20917     1.18755 0.000258168
       39031     1.20933     1.18756 0.000258162
       39032      1.2095     1.18756 0.000258156
       39033     1.20967     1.18756  0.00025815
       39034     1.20985     1.18756 0.000258144
       39035     1.21002     1.18756 0.000258138
       39036     1.21019     1.18756 0.000258132
       39037     1.21036     1.18756 0.000258126
       39038     1.21054     1.18756  0.00025812
       39039     1.21071     1.18756 0.000258114
       39040     1.21088     1.18756 0.000258109
       39041     1.21105     1.18756 0.000258103
       39042     1.21123     1.18756 0.000258097
       39043      1.2114     1.18756 0.000258091
       39044     1.21157     1.18756 0.000258085
       39045     1.21174     1.18756 0.000258079
       39046     1.21191     1.18756 0.000258073
       39047     1.21208     1.18757 0.000258067
       39048     1.21225     1.18757 0.000258062
       39049     1.21242     1.18757 0.000258056
       39050     1.21258     1.18757  0.00025805
       39051     1.21275     1.18757 0.000258044
       39052     1.21291     1.18757 0.000258038
       39053     1.21307     1.18757 0.000258033
       39054     1.21323     1.18757 0.000258027
       39055     1.21338     1.18757 0.000258021
       39056     1.21354     1.18757 0.000258015
       39057     1.21369     1.18757  0.00025801
       39058     1.21384     1.18757 0.000258004
       39059     1.21399     1.18757 0.000257998
       39060     1.21413     1.18757 0.000257992
       39061     1.21427     1.18757 0.000257987
       39062     1.21441     1.18757 0.000257981
       39063     1.21454     1.18758 0.000257975
       39064     1.21468     1.18758  0.00025797
       39065      1.2148     1.18758 0.000257964
       39066     1.21493     1.18758 0.000257958
       39067     1.21505     1.18758 0.000257953
       39068     1.21517     1.18758 0.000257947
       39069     1.21528     1.18758 0.000257941
       39070     1.21539     1.18758 0.000257936
       39071     1.21549     1.18758  0.00025793
       39072     1.21559     1.18758 0.000257925
       39073     1.21569     1.18758 0.000257919
       39074     1.21578     1.18758 0.000257913
       39075     1.21586     1.18758 0.000257908
       39076     1.21594     1.18758 0.000257902
       39077     1.21602     1.18759 0.000257897
       39078     1.21609     1.18759 0.000257891
       39079     1.21615     1.18759 0.000257886
       39080     1.21621     1.18759  0.00025788
       39081     1.21627     1.18759 0.000257874
       39082     1.21631     1.18759 0.000257869
       39083     1.21636     1.18759 0.000257863
       39084     1.21639     1.18759 0.000257858
       39085     1.21642     1.18759 0.000257852
       39086     1.21644     1.18759 0.000257847
       39087     1.21646     1.18759 0.000257841
       39088     1.21647     1.18759 0.000257836
       39089     1.21648     1.18759  0.00025783
       39090     1.21647      1.1876 0.000257825
       39091     1.21646      1.1876 0.000257819
       39092     1.21645      1.1876 0.000257813
       39093     1.21642      1.1876 0.000257808
       39094     1.21639      1.1876 0.000257802
       39095     1.21635      1.1876 0.000257797
       39096      1.2163      1.1876 0.000257791
       39097     1.21625      1.1876 0.000257786
       39098     1.21619      1.1876  0.00025778
       39099     1.21612      1.1876 0.000257775
       39100     1.21604      1.1876 0.000257769
       39101     1.21596      1.1876 0.000257763
       39102     1.21586      1.1876 0.000257758
       39103     1.21576      1.1876 0.000257752
       39104     1.21565     1.18761 0.000257747
       39105     1.21553     1.18761 0.000257741
       39106      1.2154     1.18761 0.000257735
       39107     1.21527     1.18761  0.00025773
       39108     1.21512     1.18761 0.000257724
       39109     1.21497     1.18761 0.000257719
       39110      1.2148     1.18761 0.000257713
       39111     1.21463     1.18761 0.000257707
       39112     1.21445     1.18761 0.000257702
       39113     1.21426     1.18761 0.000257696
       39114     1.21406     1.18761  0.00025769
       39115     1.21385     1.18761 0.000257685
       39116     1.21363     1.18761 0.000257679
       39117      1.2134     1.18761 0.000257673
       39118     1.21316     1.18762 0.000257667
       39119     1.21291     1.18762 0.000257661
       39120     1.21265     1.18762 0.000257656
       39121     1.21238     1.18762  0.00025765
       39122      1.2121     1.18762 0.000257644
       39123     1.21181     1.18762 0.000257638
       39124     1.21152     1.18762 0.000257632
       39125     1.21121     1.18762 0.000257626
       39126     1.21089     1.18762 0.000257621
       39127     1.21056     1.18762 0.000257615
       39128     1.21022     1.18762 0.000257609
       39129     1.20987     1.18762 0.000257603
       39130     1.20951     1.18762 0.000257597
       39131     1.20914     1.18762 0.000257591
       39132     1.20876     1.18762 0.000257585
       39133     1.20837     1.18762 0.000257579
       39134     1.20797     1.18762 0.000257573
       39135     1.20756     1.18762 0.000257567
       39136     1.20714     1.18763 0.000257561
       39137     1.20671     1.18763 0.000257554
       39138     1.20627     1.18763 0.000257548
       39139     1.20582     1.18763 0.000257542
       39140     1.20536     1.18763 0.000257536
       39141     1.20489     1.18763  0.00025753
       39142     1.20441     1.18763 0.000257523
       39143     1.20392     1.18763 0.000257517
       39144     1.20342     1.18763 0.000257511
       39145     1.20292     1.18763 0.000257505
       39146      1.2024     1.18763 0.000257498
       39147     1.20188     1.18763 0.000257492
       39148     1.20134     1.18763 0.000257486
       39149      1.2008     1.18763 0.000257479
       39150     1.20025     1.18763 0.000257473
       39151      1.1997     1.18763 0.000257467
       39152     1.19913     1.18763  0.00025746
       39153     1.19856     1.18763 0.000257454
       39154     1.19798     1.18763 0.000257447
       39155      1.1974     1.18763 0.000257441
       39156     1.19681     1.18763 0.000257434
       39157     1.19621     1.18763 0.000257428
       39158     1.19561     1.18763 0.000257421
       39159       1.195     1.18763 0.000257415
       39160     1.19439     1.18763 0.000257408
       39161     1.19377     1.18763 0.000257402
       39162     1.19315     1.18763 0.000257395
       39163     1.19253     1.18763 0.000257389
       39164      1.1919     1.18763 0.000257382
       39165     1.19128     1.18763 0.000257376
       39166     1.19065     1.18763 0.000257369
       39167     1.19002     1.18763 0.000257363
       39168     1.18939     1.18763 0.000257356
       39169     1.18876     1.18763 0.000257349
       39170     1.18813     1.18763 0.000257343
       39171      1.1875     1.18763 0.000257336
       39172     1.18687     1.18763  0.00025733
       39173     1.18625     1.18763 0.000257323
       39174     1.18563     1.18763 0.000257317
       39175     1.18502     1.18763  0.00025731
       39176     1.18441     1.18763 0.000257304
       39177      1.1838     1.18763 0.000257297
       39178      1.1832     1.18763  0.00025729
       39179     1.18261     1.18763 0.000257284
       39180     1.18203     1.18763 0.000257277
       39181     1.18145     1.18763 0.000257271
       39182     1.18088     1.18763 0.000257264
       39183     1.18033     1.18763 0.000257258
       39184     1.17978     1.18763 0.000257251
       39185     1.17925     1.18763 0.000257245
       39186     1.17873     1.18763 0.000257238
       39187     1.17822     1.18763 0.000257232
       39188     1.17772     1.18763 0.000257226
       39189     1.17724     1.18763 0.000257219
       39190     1.17677     1.18763 0.000257213
       39191     1.17632     1.18763 0.000257206
       39192     1.17589     1.18763   0.0002572
       39193     1.17547     1.18763 0.000257194
       39194     1.17507     1.18763 0.000257187
       39195     1.17469     1.18763 0.000257181
       39196     1.17433     1.18763 0.000257174
       39197     1.17398     1.18763 0.000257168
       39198     1.17366     1.18763 0.000257162
       39199     1.17336     1.18763 0.000257156
       39200     1.17307     1.18763 0.000257149
       39201     1.17281     1.18763 0.000257143
       39202     1.17257     1.18763 0.000257137
       39203     1.17235     1.18763  0.00025713
       39204     1.17216     1.18763 0.000257124
       39205     1.17198     1.18763 0.000257118
       39206     1.17183     1.18763 0.000257112
       39207      1.1717     1.18763 0.000257105
       39208      1.1716     1.18762 0.000257099
       39209     1.17151     1.18762 0.000257093
       39210     1.17145     1.18762 0.000257087
       39211     1.17142     1.18762 0.000257081
       39212      1.1714     1.18762 0.000257074
       39213     1.17141     1.18762 0.000257068
       39214     1.17144     1.18762 0.000257062
       39215      1.1715     1.18762 0.000257056
       39216     1.17157     1.18762 0.000257049
       39217     1.17167     1.18762 0.000257043
       39218     1.17179     1.18762 0.000257037
       39219     1.17193     1.18762 0.000257031
       39220      1.1721     1.18762 0.000257024
       39221     1.17228     1.18762 0.000257018
       39222     1.17249     1.18762 0.000257012
       39223     1.17271     1.18762 0.000257006
       39224     1.17296     1.18762 0.000256999
       39225     1.17322     1.18762 0.000256993
       39226      1.1735     1.18762 0.000256987
       39227      1.1738     1.18762  0.00025698
       39228     1.17412     1.18762 0.000256974
       39229     1.17446     1.18762 0.000256968
       39230     1.17481     1.18762 0.000256961
       39231     1.17518     1.18762 0.000256955
       39232     1.17556     1.18762 0.000256949
       39233     1.17595     1.18762 0.000256942
       39234     1.17637     1.18762 0.000256936
       39235     1.17679     1.18761  0.00025693
       39236     1.17723     1.18761 0.000256923
       39237     1.17767     1.18761 0.000256917
       39238     1.17813     1.18761  0.00025691
       39239      1.1786     1.18761 0.000256904
       39240     1.17908     1.18761 0.000256897
       39241     1.17957     1.18761 0.000256891
       39242     1.18007     1.18761 0.000256884
       39243     1.18058     1.18761 0.000256878
       39244     1.18109     1.18761 0.000256871
       39245     1.18162     1.18761 0.000256865
       39246     1.18214     1.18761 0.000256858
       39247     1.18268     1.18761 0.000256852
       39248     1.18321     1.18761 0.000256845
       39249     1.18376     1.18761 0.000256839
       39250      1.1843     1.18761 0.000256832
       39251     1.18485     1.18761 0.000256826
       39252     1.18541     1.18761 0.000256819
       39253     1.18596     1.18761 0.000256813
       39254     1.18652     1.18761 0.000256806
       39255     1.18708     1.18761   0.0002568
       39256     1.18764     1.18761 0.000256793
       39257      1.1882     1.18761 0.000256787
       39258     1.18876     1.18761  0.00025678
       39259     1.18932     1.18761 0.000256774
       39260     1.18988     1.18761 0.000256767
       39261     1.19044     1.18761  0.00025676
       39262       1.191     1.18761 0.000256754
       39263     1.19156     1.18761 0.000256747
       39264     1.19211     1.18761 0.000256741
       39265     1.19266     1.18761 0.000256734
       39266     1.19321     1.18761 0.000256728
       39267     1.19376     1.18761 0.000256721
       39268      1.1943     1.18761 0.000256715
       39269     1.19484     1.18761 0.000256708
       39270     1.19537     1.18761 0.000256702
       39271     1.19591     1.18761 0.000256696
       39272     1.19643     1.18761 0.000256689
       39273     1.19696     1.18761 0.000256683
       39274     1.19747     1.18761 0.000256676
       39275     1.19799     1.18761  0.00025667
       39276      1.1985     1.18762 0.000256663
       39277       1.199     1.18762 0.000256657
       39278      1.1995     1.18762 0.000256651
       39279     1.19999     1.18762 0.000256644
       39280     1.20048     1.18762 0.000256638
       39281     1.20096     1.18762 0.000256632
       39282     1.20143     1.18762 0.000256626
       39283      1.2019     1.18762 0.000256619
       39284     1.20236     1.18762 0.000256613
       39285     1.20282     1.18762 0.000256607
       39286     1.20327     1.18762 0.000256601
       39287     1.20371     1.18762 0.000256594
       39288     1.20414     1.18762 0.000256588
       39289     1.20457     1.18762 0.000256582
       39290     1.20499     1.18762 0.000256576
       39291     1.20541     1.18762  0.00025657
       39292     1.20582     1.18762 0.000256564
       39293     1.20622     1.18762 0.000256557
       39294     1.20661     1.18762 0.000256551
       39295     1.20699     1.18762 0.000256545
       39296     1.20737     1.18762 0.000256539
       39297     1.20774     1.18762 0.000256533
       39298     1.20811     1.18762 0.000256527
       39299     1.20846     1.18762 0.000256521
       39300     1.20881     1.18763 0.000256515
       39301     1.20915     1.18763 0.000256509
       39302     1.20948     1.18763 0.000256503
       39303      1.2098     1.18763 0.000256498
       39304     1.21012     1.18763 0.000256492
       39305     1.21042     1.18763 0.000256486
       39306     1.21072     1.18763  0.00025648
       39307     1.21101     1.18763 0.000256474
       39308     1.21129     1.18763 0.000256468
       39309     1.21157     1.18763 0.000256463
       39310     1.21183     1.18763 0.000256457
       39311     1.21209     1.18763 0.000256451
       39312     1.21234     1.18763 0.000256445
       39313     1.21258     1.18763 0.000256439
       39314     1.21281     1.18763 0.000256434
       39315     1.21303     1.18763 0.000256428
       39316     1.21324     1.18763 0.000256422
       39317     1.21345     1.18764 0.000256417
       39318     1.21364     1.18764 0.000256411
       39319     1.21383     1.18764 0.000256405
       39320     1.21401     1.18764   0.0002564
       39321     1.21418     1.18764 0.000256394
       39322     1.21434     1.18764 0.000256388
       39323     1.21449     1.18764 0.000256383
       39324     1.21463     1.18764 0.000256377
       39325     1.21477     1.18764 0.000256372
       39326     1.21489     1.18764 0.000256366
       39327       1.215     1.18764  0.00025636
       39328     1.21511     1.18764 0.000256355
       39329     1.21521     1.18764 0.000256349
       39330     1.21529     1.18764 0.000256344
       39331     1.21537     1.18765 0.000256338
       39332     1.21544     1.18765 0.000256333
       39333      1.2155     1.18765 0.000256327
       39334     1.21555     1.18765 0.000256322
       39335     1.21559     1.18765 0.000256316
       39336     1.21562     1.18765 0.000256311
       39337     1.21564     1.18765 0.000256305
       39338     1.21565     1.18765   0.0002563
       39339     1.21566     1.18765 0.000256294
       39340     1.21565     1.18765 0.000256288
       39341     1.21564     1.18765 0.000256283
       39342     1.21561     1.18765 0.000256277
       39343     1.21558     1.18765 0.000256272
       39344     1.21554     1.18765 0.000256266
       39345     1.21548     1.18766 0.000256261
       39346     1.21542     1.18766 0.000256255
       39347     1.21535     1.18766  0.00025625
       39348     1.21527     1.18766 0.000256244
       39349     1.21518     1.18766 0.000256239
       39350     1.21508     1.18766 0.000256233
       39351     1.21498     1.18766 0.000256227
       39352     1.21486     1.18766 0.000256222
       39353     1.21473     1.18766 0.000256216
       39354      1.2146     1.18766 0.000256211
       39355     1.21446     1.18766 0.000256205
       39356     1.21431     1.18766 0.000256199
       39357     1.21414     1.18766 0.000256194
       39358     1.21398     1.18766 0.000256188
       39359      1.2138     1.18766 0.000256183
       39360     1.21361     1.18767 0.000256177
       39361     1.21342     1.18767 0.000256171
       39362     1.21321     1.18767 0.000256166
       39363       1.213     1.18767  0.00025616
       39364     1.21278     1.18767 0.000256154
       39365     1.21256     1.18767 0.000256148
       39366     1.21232     1.18767 0.000256143
       39367     1.21208     1.18767 0.000256137
       39368     1.21183     1.18767 0.000256131
       39369     1.21157     1.18767 0.000256125
       39370      1.2113     1.18767  0.00025612
       39371     1.21103     1.18767 0.000256114
       39372     1.21075     1.18767 0.000256108
       39373     1.21047     1.18767 0.000256102
       39374     1.21017     1.18767 0.000256096
       39375     1.20988     1.18767  0.00025609
       39376     1.20957     1.18768 0.000256084
       39377     1.20926     1.18768 0.000256078
       39378     1.20894     1.18768 0.000256073
       39379     1.20862     1.18768 0.000256067
       39380     1.20829     1.18768 0.000256061
       39381     1.20796     1.18768 0.000256055
       39382     1.20762     1.18768 0.000256049
       39383     1.20728     1.18768 0.000256043
       39384     1.20693     1.18768 0.000256037
       39385     1.20658     1.18768 0.000256031
       39386     1.20622     1.18768 0.000256024
       39387     1.20586     1.18768 0.000256018
       39388      1.2055     1.18768 0.000256012
       39389     1.20514     1.18768 0.000256006
       39390     1.20477     1.18768    0.000256
       39391      1.2044     1.18768 0.000255994
       39392     1.20403     1.18768 0.000255988
       39393     1.20365     1.18768 0.000255982
       39394     1.20328     1.18768 0.000255975
       39395      1.2029     1.18768 0.000255969
       39396     1.20252     1.18768 0.000255963
       39397     1.20214     1.18768 0.000255957
       39398     1.20176     1.18769  0.00025595
       39399     1.20138     1.18769 0.000255944
       39400     1.20101     1.18769 0.000255938
       39401     1.20063     1.18769 0.000255932
       39402     1.20025     1.18769 0.000255925
       39403     1.19988     1.18769 0.000255919
       39404      1.1995     1.18769 0.000255913
       39405     1.19913     1.18769 0.000255906
       39406     1.19876     1.18769   0.0002559
       39407      1.1984     1.18769 0.000255894
       39408     1.19803     1.18769 0.000255887
       39409     1.19767     1.18769 0.000255881
       39410     1.19732     1.18769 0.000255875
       39411     1.19697     1.18769 0.000255868
       39412     1.19662     1.18769 0.000255862
       39413     1.19628     1.18769 0.000255855
       39414     1.19594     1.18769 0.000255849
       39415      1.1956     1.18769 0.000255843
       39416     1.19528     1.18769 0.000255836
       39417     1.19495     1.18769  0.00025583
       39418     1.19464     1.18769 0.000255823
       39419     1.19433     1.18769 0.000255817
       39420     1.19402     1.18769  0.00025581
       39421     1.19373     1.18769 0.000255804
       39422     1.19344     1.18769 0.000255798
       39423     1.19315     1.18769 0.000255791
       39424     1.19287     1.18769 0.000255785
       39425      1.1926     1.18769 0.000255778
       39426     1.19234     1.18769 0.000255772
       39427     1.19209     1.18769 0.000255765
       39428     1.19184     1.18769 0.000255759
       39429      1.1916     1.18769 0.000255752
       39430     1.19136     1.18769 0.000255746
       39431     1.19114     1.18769 0.000255739
       39432     1.19092     1.18769 0.000255733
       39433     1.19071     1.18769 0.000255726
       39434     1.19051     1.18769  0.00025572
       39435     1.19031     1.18769 0.000255714
       39436     1.19012     1.18769 0.000255707
       39437     1.18994     1.18769 0.000255701
       39438     1.18976     1.18769 0.000255694
       39439      1.1896     1.18769 0.000255688
       39440     1.18943     1.18769 0.000255681
       39441     1.18928     1.18769 0.000255675
       39442     1.18913     1.18769 0.000255668
       39443     1.18899     1.18769 0.000255662
       39444     1.18885     1.18769 0.000255655
       39445     1.18872     1.18769 0.000255649
       39446     1.18859     1.18769 0.000255642
       39447     1.18846     1.18769 0.000255636
       39448     1.18835     1.18769 0.000255629
       39449     1.18823     1.18769 0.000255623
       39450     1.18812     1.18769 0.000255616
       39451     1.18801     1.18769  0.00025561
       39452      1.1879     1.18769 0.000255603
       39453      1.1878     1.18769 0.000255597
       39454      1.1877     1.18769  0.00025559
       39455     1.18759     1.18769 0.000255584
       39456     1.18749     1.18769 0.000255577
       39457     1.18739     1.18769 0.000255571
       39458     1.18729     1.18769 0.000255564
       39459     1.18719     1.18769 0.000255558
       39460     1.18708     1.18769 0.000255552
       39461     1.18698     1.18769 0.000255545
       39462     1.18687     1.18769 0.000255539
       39463     1.18675     1.18769 0.000255532
       39464     1.18664     1.18769 0.000255526
       39465     1.18652     1.18769 0.000255519
       39466     1.18639     1.18769 0.000255513
       39467     1.18626     1.18769 0.000255506
       39468     1.18613     1.18769   0.0002555
       39469     1.18598     1.18769 0.000255493
       39470     1.18583     1.18769 0.000255487
       39471     1.18568     1.18769  0.00025548
       39472     1.18551     1.18769 0.000255474
       39473     1.18534     1.18769 0.000255467
       39474     1.18516     1.18769 0.000255461
       39475     1.18497     1.18769 0.000255454
       39476     1.18477     1.18769 0.000255448
       39477     1.18456     1.18769 0.000255442
       39478     1.18434     1.18769 0.000255435
       39479      1.1841     1.18769 0.000255429
       39480     1.18386     1.18769 0.000255422
       39481     1.18361     1.18769 0.000255416
       39482     1.18335     1.18769 0.000255409
       39483     1.18307     1.18769 0.000255403
       39484     1.18278     1.18769 0.000255396
       39485     1.18249     1.18769  0.00025539
       39486     1.18218     1.18769 0.000255384
       39487     1.18186     1.18769 0.000255377
       39488     1.18152     1.18769 0.000255371
       39489     1.18118     1.18769 0.000255364
       39490     1.18083     1.18769 0.000255358
       39491     1.18046     1.18769 0.000255352
       39492     1.18009     1.18769 0.000255345
       39493      1.1797     1.18769 0.000255339
       39494     1.17931     1.18769 0.000255332
       39495      1.1789     1.18769 0.000255326
       39496     1.17849     1.18769  0.00025532
       39497     1.17807     1.18769 0.000255313
       39498     1.17764     1.18769 0.000255307
       39499     1.17721     1.18769 0.000255301
       39500     1.17677     1.18769 0.000255294
       39501     1.17633     1.18769 0.000255288
       39502     1.17588     1.18769 0.000255282
       39503     1.17543     1.18769 0.000255275
       39504     1.17498     1.18769 0.000255269
       39505     1.17453     1.18769 0.000255263
       39506     1.17407     1.18769 0.000255257
       39507     1.17362     1.18769  0.00025525
       39508     1.17317     1.18769 0.000255244
       39509     1.17273     1.18768 0.000255238
       39510     1.17229     1.18768 0.000255232
       39511     1.17185     1.18768 0.000255226
       39512     1.17143     1.18768  0.00025522
       39513     1.17101     1.18768 0.000255214
       39514      1.1706     1.18768 0.000255207
       39515     1.17021     1.18768 0.000255201
       39516     1.16983     1.18768 0.000255195
       39517     1.16946     1.18768 0.000255189
       39518      1.1691     1.18768 0.000255183
       39519     1.16877     1.18768 0.000255177
       39520     1.16845     1.18768 0.000255171
       39521     1.16815     1.18768 0.000255165
       39522     1.16787     1.18768 0.000255159
       39523     1.16761     1.18768 0.000255153
       39524     1.16737     1.18768 0.000255147
       39525     1.16716     1.18768 0.000255142
       39526     1.16697     1.18768 0.000255136
       39527     1.16681     1.18768  0.00025513
       39528     1.16668     1.18768 0.000255124
       39529     1.16657     1.18768 0.000255118
       39530     1.16649     1.18767 0.000255112
       39531     1.16644     1.18767 0.000255106
       39532     1.16642     1.18767   0.0002551
       39533     1.16643     1.18767 0.000255094
       39534     1.16647     1.18767 0.000255088
       39535     1.16655     1.18767 0.000255083
       39536     1.16665     1.18767 0.000255077
       39537     1.16679     1.18767 0.000255071
       39538     1.16695     1.18767 0.000255065
       39539     1.16715     1.18767 0.000255059
       39540     1.16739     1.18767 0.000255053
       39541     1.16765     1.18767 0.000255047
       39542     1.16795     1.18767 0.000255041
       39543     1.16828     1.18767 0.000255035
       39544     1.16864     1.18767 0.000255029
       39545     1.16903     1.18767 0.000255023
       39546     1.16945     1.18767 0.000255017
       39547      1.1699     1.18767 0.000255011
       39548     1.17038     1.18767 0.000255005
       39549      1.1709     1.18767 0.000254999
       39550     1.17144     1.18767 0.000254993
       39551       1.172     1.18766 0.000254987
       39552      1.1726     1.18766  0.00025498
       39553     1.17322     1.18766 0.000254974
       39554     1.17386     1.18766 0.000254968
       39555     1.17453     1.18766 0.000254962
       39556     1.17523     1.18766 0.000254956
       39557     1.17594     1.18766 0.000254949
       39558     1.17668     1.18766 0.000254943
       39559     1.17743     1.18766 0.000254937
       39560     1.17821     1.18766  0.00025493
       39561       1.179     1.18766 0.000254924
       39562     1.17981     1.18766 0.000254918
       39563     1.18063     1.18766 0.000254911
       39564     1.18147     1.18766 0.000254905
       39565     1.18232     1.18766 0.000254898
       39566     1.18318     1.18766 0.000254892
       39567     1.18405     1.18766 0.000254886
       39568     1.18493     1.18766 0.000254879
       39569     1.18581     1.18766 0.000254873
       39570      1.1867     1.18766 0.000254866
       39571      1.1876     1.18766  0.00025486
       39572      1.1885     1.18766 0.000254853
       39573      1.1894     1.18766 0.000254847
       39574     1.19031     1.18766 0.000254841
       39575     1.19121     1.18766 0.000254834
       39576     1.19211     1.18766 0.000254828
       39577     1.19301     1.18766 0.000254821
       39578     1.19391     1.18766 0.000254815
       39579      1.1948     1.18766 0.000254809
       39580     1.19569     1.18766 0.000254802
       39581     1.19657     1.18766 0.000254796
       39582     1.19744     1.18766  0.00025479
       39583     1.19831     1.18766 0.000254783
       39584     1.19916     1.18766 0.000254777
       39585     1.20001     1.18766 0.000254771
       39586     1.20084     1.18766 0.000254764
       39587     1.20167     1.18766 0.000254758
       39588     1.20248     1.18766 0.000254752
       39589     1.20328     1.18766 0.000254746
       39590     1.20406     1.18766  0.00025474
       39591     1.20483     1.18767 0.000254734
       39592     1.20559     1.18767 0.000254728
       39593     1.20633     1.18767 0.000254722
       39594     1.20706     1.18767 0.000254716
       39595     1.20777     1.18767  0.00025471
       39596     1.20847     1.18767 0.000254704
       39597     1.20914     1.18767 0.000254698
       39598     1.20981     1.18767 0.000254692
       39599     1.21045     1.18767 0.000254687
       39600     1.21108     1.18767 0.000254681
       39601     1.21169     1.18767 0.000254675
       39602     1.21228     1.18767 0.000254669
       39603     1.21286     1.18767 0.000254664
       39604     1.21342     1.18767 0.000254658
       39605     1.21396     1.18767 0.000254653
       39606     1.21449     1.18767 0.000254647
       39607     1.21499     1.18767 0.000254642
       39608     1.21548     1.18768 0.000254636
       39609     1.21595     1.18768 0.000254631
       39610     1.21641     1.18768 0.000254625
       39611     1.21684     1.18768  0.00025462
       39612     1.21726     1.18768 0.000254615
       39613     1.21766     1.18768 0.000254609
       39614     1.21805     1.18768 0.000254604
       39615     1.21842     1.18768 0.000254599
       39616     1.21877     1.18768 0.000254594
       39617     1.21911     1.18768 0.000254588
       39618     1.21943     1.18768 0.000254583
       39619     1.21973     1.18768 0.000254578
       39620     1.22002     1.18768 0.000254573
       39621     1.22029     1.18769 0.000254568
       39622     1.22055     1.18769 0.000254563
       39623     1.22079     1.18769 0.000254558
       39624     1.22102     1.18769 0.000254553
       39625     1.22123     1.18769 0.000254548
       39626     1.22142     1.18769 0.000254543
       39627     1.22161     1.18769 0.000254538
       39628     1.22178     1.18769 0.000254533
       39629     1.22193     1.18769 0.000254528
       39630     1.22207     1.18769 0.000254523
       39631      1.2222     1.18769 0.000254518
       39632     1.22232     1.18769 0.000254513
       39633     1.22242      1.1877 0.000254508
       39634     1.22251      1.1877 0.000254503
       39635     1.22259      1.1877 0.000254498
       39636     1.22265      1.1877 0.000254493
       39637      1.2227      1.1877 0.000254489
       39638     1.22274      1.1877 0.000254484
       39639     1.22277      1.1877 0.000254479
       39640     1.22279      1.1877 0.000254474
       39641      1.2228      1.1877 0.000254469
       39642     1.22279      1.1877 0.000254464
       39643     1.22278      1.1877 0.000254459
       39644     1.22275     1.18771 0.000254454
       39645     1.22271     1.18771 0.000254449
       39646     1.22267     1.18771 0.000254445
       39647     1.22261     1.18771  0.00025444
       39648     1.22254     1.18771 0.000254435
       39649     1.22246     1.18771  0.00025443
       39650     1.22238     1.18771 0.000254425
       39651     1.22228     1.18771  0.00025442
       39652     1.22217     1.18771 0.000254415
       39653     1.22206     1.18771  0.00025441
       39654     1.22193     1.18771 0.000254405
       39655      1.2218     1.18771   0.0002544
       39656     1.22166     1.18772 0.000254395
       39657     1.22151     1.18772  0.00025439
       39658     1.22135     1.18772 0.000254385
       39659     1.22118     1.18772  0.00025438
       39660       1.221     1.18772 0.000254375
       39661     1.22082     1.18772  0.00025437
       39662     1.22062     1.18772 0.000254365
       39663     1.22042     1.18772  0.00025436
       39664     1.22021     1.18772 0.000254355
       39665        1.22     1.18772  0.00025435
       39666     1.21977     1.18772 0.000254345
       39667     1.21954     1.18772  0.00025434
       39668      1.2193     1.18773 0.000254334
       39669     1.21905     1.18773 0.000254329
       39670     1.21879     1.18773 0.000254324
       39671     1.21853     1.18773 0.000254319
       39672     1.21826     1.18773 0.000254314
       39673     1.21798     1.18773 0.000254308
       39674      1.2177     1.18773 0.000254303
       39675     1.21741     1.18773 0.000254298
       39676     1.21711     1.18773 0.000254292
       39677     1.21681     1.18773 0.000254287
       39678     1.21649     1.18773 0.000254282
       39679     1.21617     1.18773 0.000254276
       39680     1.21585     1.18773 0.000254271
       39681     1.21552     1.18774 0.000254265
       39682     1.21518     1.18774  0.00025426
       39683     1.21483     1.18774 0.000254254
       39684     1.21448     1.18774 0.000254249
       39685     1.21413     1.18774 0.000254243
       39686     1.21376     1.18774 0.000254238
       39687     1.21339     1.18774 0.000254232
       39688     1.21302     1.18774 0.000254227
