#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       36224   -0.394585   -0.356675 0.000413992
       36225   -0.394457   -0.356676 0.000413982
       36226   -0.394331   -0.356677 0.000413972
       36227   -0.394212   -0.356678 0.000413962
       36228   -0.394096   -0.356679 0.000413951
       36229   -0.393985    -0.35668 0.000413941
       36230   -0.393876   -0.356681 0.000413931
       36231   -0.393768   -0.356682 0.000413921
       36232    -0.39367   -0.356683 0.000413911
       36233   -0.393575   -0.356684 0.000413901
       36234   -0.393482   -0.356685  0.00041389
       36235   -0.393393   -0.356686  0.00041388
       36236   -0.393305   -0.356687  0.00041387
       36237   -0.393224   -0.356688  0.00041386
       36238   -0.393147   -0.356689  0.00041385
       36239   -0.393077    -0.35669  0.00041384
       36240   -0.393006   -0.356691 0.000413829
       36241   -0.392944   -0.356692 0.000413819
       36242   -0.392883   -0.356693 0.000413809
       36243   -0.392827   -0.356694 0.000413799
       36244   -0.392774   -0.356695 0.000413788
       36245   -0.392726   -0.356696 0.000413778
       36246   -0.392682   -0.356697 0.000413768
       36247   -0.392644   -0.356698 0.000413758
       36248   -0.392608   -0.356699 0.000413748
       36249   -0.392578     -0.3567 0.000413737
       36250    -0.39255   -0.356701 0.000413727
       36251   -0.392526   -0.356702 0.000413717
       36252   -0.392506   -0.356703 0.000413707
       36253   -0.392489   -0.356704 0.000413696
       36254   -0.392476   -0.356705 0.000413686
       36255    -0.39247   -0.356706 0.000413676
       36256   -0.392465   -0.356707 0.000413666
       36257   -0.392463   -0.356708 0.000413655
       36258   -0.392463   -0.356709 0.000413645
       36259   -0.392469    -0.35671 0.000413635
       36260   -0.392479   -0.356711 0.000413625
       36261   -0.392492   -0.356712 0.000413615
       36262   -0.392508   -0.356713 0.000413604
       36263   -0.392528   -0.356714 0.000413594
       36264   -0.392546   -0.356715 0.000413584
       36265   -0.392572   -0.356716 0.000413574
       36266   -0.392597   -0.356717 0.000413563
       36267   -0.392628   -0.356718 0.000413553
       36268   -0.392663   -0.356719 0.000413543
       36269   -0.392702    -0.35672 0.000413533
       36270   -0.392744   -0.356721 0.000413523
       36271   -0.392789   -0.356722 0.000413512
       36272   -0.392834   -0.356723 0.000413502
       36273   -0.392886   -0.356724 0.000413492
       36274   -0.392939   -0.356725 0.000413482
       36275   -0.392995   -0.356726 0.000413472
       36276   -0.393053   -0.356727 0.000413461
       36277   -0.393114   -0.356728 0.000413451
       36278   -0.393179   -0.356729 0.000413441
       36279   -0.393244    -0.35673 0.000413431
       36280   -0.393314   -0.356731 0.000413421
       36281   -0.393384   -0.356732 0.000413411
       36282   -0.393454   -0.356733   0.0004134
       36283   -0.393528   -0.356734  0.00041339
       36284   -0.393606   -0.356735  0.00041338
       36285   -0.393684   -0.356736  0.00041337
       36286   -0.393761   -0.356737  0.00041336
       36287   -0.393842   -0.356738  0.00041335
       36288   -0.393925   -0.356739  0.00041334
       36289   -0.394007    -0.35674 0.000413329
       36290   -0.394093   -0.356741 0.000413319
       36291   -0.394183   -0.356742 0.000413309
       36292    -0.39427   -0.356743 0.000413299
       36293   -0.394358   -0.356744 0.000413289
       36294   -0.394449   -0.356745 0.000413279
       36295   -0.394542   -0.356746 0.000413269
       36296   -0.394633   -0.356747 0.000413259
       36297   -0.394725   -0.356748 0.000413249
       36298   -0.394821   -0.356749 0.000413239
       36299   -0.394917    -0.35675 0.000413229
       36300    -0.39501   -0.356751 0.000413219
       36301   -0.395108   -0.356752 0.000413209
       36302   -0.395209   -0.356753 0.000413199
       36303   -0.395308   -0.356754 0.000413189
       36304   -0.395408   -0.356755 0.000413179
       36305   -0.395508   -0.356756 0.000413169
       36306   -0.395611   -0.356758 0.000413159
       36307   -0.395714   -0.356759 0.000413149
       36308   -0.395818    -0.35676 0.000413139
       36309   -0.395919   -0.356761 0.000413129
       36310    -0.39602   -0.356762 0.000413119
       36311   -0.396119   -0.356763 0.000413109
       36312   -0.396218   -0.356764 0.000413099
       36313    -0.39632   -0.356765 0.000413089
       36314   -0.396421   -0.356766 0.000413079
       36315   -0.396522   -0.356767 0.000413069
       36316   -0.396621   -0.356768 0.000413059
       36317   -0.396721    -0.35677 0.000413049
       36318   -0.396824   -0.356771 0.000413039
       36319   -0.396926   -0.356772 0.000413029
       36320   -0.397026   -0.356773 0.000413019
       36321   -0.397125   -0.356774  0.00041301
       36322   -0.397223   -0.356775    0.000413
       36323   -0.397321   -0.356776  0.00041299
       36324    -0.39742   -0.356777  0.00041298
       36325   -0.397517   -0.356778  0.00041297
       36326    -0.39761    -0.35678  0.00041296
       36327   -0.397705   -0.356781  0.00041295
       36328   -0.397797   -0.356782 0.000412941
       36329   -0.397893   -0.356783 0.000412931
       36330   -0.397986   -0.356784 0.000412921
       36331   -0.398077   -0.356785 0.000412911
       36332   -0.398166   -0.356786 0.000412901
       36333   -0.398258   -0.356787 0.000412892
       36334   -0.398347   -0.356789 0.000412882
       36335   -0.398434    -0.35679 0.000412872
       36336   -0.398523   -0.356791 0.000412862
       36337   -0.398609   -0.356792 0.000412853
       36338   -0.398694   -0.356793 0.000412843
       36339   -0.398777   -0.356794 0.000412833
       36340   -0.398857   -0.356796 0.000412823
       36341   -0.398939   -0.356797 0.000412814
       36342   -0.399016   -0.356798 0.000412804
       36343   -0.399095   -0.356799 0.000412794
       36344   -0.399171     -0.3568 0.000412784
       36345   -0.399248   -0.356801 0.000412775
       36346   -0.399323   -0.356803 0.000412765
       36347   -0.399397   -0.356804 0.000412755
       36348   -0.399468   -0.356805 0.000412746
       36349    -0.39954   -0.356806 0.000412736
       36350   -0.399613   -0.356807 0.000412726
       36351   -0.399683   -0.356808 0.000412717
       36352   -0.399754    -0.35681 0.000412707
       36353   -0.399821   -0.356811 0.000412697
       36354   -0.399887   -0.356812 0.000412688
       36355   -0.399957   -0.356813 0.000412678
       36356   -0.400021   -0.356814 0.000412668
       36357   -0.400086   -0.356816 0.000412659
       36358   -0.400145   -0.356817 0.000412649
       36359   -0.400205   -0.356818 0.000412639
       36360   -0.400262   -0.356819  0.00041263
       36361   -0.400325    -0.35682  0.00041262
       36362   -0.400382   -0.356821 0.000412611
       36363   -0.400438   -0.356823 0.000412601
       36364   -0.400493   -0.356824 0.000412591
       36365   -0.400544   -0.356825 0.000412582
       36366   -0.400597   -0.356826 0.000412572
       36367   -0.400651   -0.356828 0.000412563
       36368   -0.400702   -0.356829 0.000412553
       36369    -0.40075    -0.35683 0.000412544
       36370   -0.400798   -0.356831 0.000412534
       36371   -0.400846   -0.356832 0.000412524
       36372   -0.400893   -0.356834 0.000412515
       36373   -0.400946   -0.356835 0.000412505
       36374   -0.400989   -0.356836 0.000412496
       36375   -0.401035   -0.356837 0.000412486
       36376   -0.401078   -0.356838 0.000412477
       36377    -0.40112    -0.35684 0.000412467
       36378   -0.401161   -0.356841 0.000412458
       36379   -0.401204   -0.356842 0.000412448
       36380   -0.401241   -0.356843 0.000412438
       36381    -0.40128   -0.356845 0.000412429
       36382   -0.401317   -0.356846 0.000412419
       36383   -0.401356   -0.356847  0.00041241
       36384   -0.401388   -0.356848   0.0004124
       36385   -0.401422   -0.356849 0.000412391
       36386   -0.401454   -0.356851 0.000412381
       36387   -0.401487   -0.356852 0.000412372
       36388   -0.401522   -0.356853 0.000412362
       36389   -0.401556   -0.356854 0.000412353
       36390   -0.401586   -0.356856 0.000412343
       36391   -0.401615   -0.356857 0.000412334
       36392   -0.401646   -0.356858 0.000412324
       36393   -0.401674   -0.356859 0.000412315
       36394     -0.4017    -0.35686 0.000412305
       36395   -0.401726   -0.356862 0.000412296
       36396   -0.401752   -0.356863 0.000412286
       36397   -0.401776   -0.356864 0.000412277
       36398   -0.401798   -0.356865 0.000412267
       36399   -0.401819   -0.356867 0.000412258
       36400   -0.401841   -0.356868 0.000412248
       36401   -0.401858   -0.356869 0.000412239
       36402   -0.401875    -0.35687  0.00041223
       36403   -0.401892   -0.356872  0.00041222
       36404   -0.401909   -0.356873 0.000412211
       36405   -0.401923   -0.356874 0.000412201
       36406   -0.401935   -0.356875 0.000412192
       36407   -0.401946   -0.356877 0.000412182
       36408   -0.401956   -0.356878 0.000412173
       36409   -0.401964   -0.356879 0.000412163
       36410   -0.401968    -0.35688 0.000412154
       36411   -0.401973   -0.356881 0.000412144
       36412   -0.401974   -0.356883 0.000412135
       36413   -0.401976   -0.356884 0.000412125
       36414   -0.401975   -0.356885 0.000412116
       36415   -0.401971   -0.356886 0.000412107
       36416   -0.401967   -0.356888 0.000412097
       36417   -0.401962   -0.356889 0.000412088
       36418   -0.401957    -0.35689 0.000412078
       36419   -0.401947   -0.356891 0.000412069
       36420   -0.401936   -0.356893 0.000412059
       36421    -0.40192   -0.356894  0.00041205
       36422   -0.401904   -0.356895  0.00041204
       36423   -0.401883   -0.356896 0.000412031
       36424   -0.401863   -0.356898 0.000412021
       36425   -0.401843   -0.356899 0.000412012
       36426   -0.401821     -0.3569 0.000412002
       36427   -0.401789   -0.356901 0.000411993
       36428   -0.401759   -0.356902 0.000411984
       36429   -0.401729   -0.356904 0.000411974
       36430   -0.401695   -0.356905 0.000411965
       36431   -0.401657   -0.356906 0.000411955
       36432   -0.401617   -0.356907 0.000411946
       36433   -0.401575   -0.356909 0.000411936
       36434   -0.401527    -0.35691 0.000411927
       36435   -0.401479   -0.356911 0.000411917
       36436   -0.401426   -0.356912 0.000411908
       36437   -0.401373   -0.356914 0.000411898
       36438   -0.401316   -0.356915 0.000411889
       36439   -0.401257   -0.356916 0.000411879
       36440   -0.401192   -0.356917  0.00041187
       36441   -0.401127   -0.356918  0.00041186
       36442   -0.401059    -0.35692 0.000411851
       36443   -0.400989   -0.356921 0.000411841
       36444   -0.400915   -0.356922 0.000411832
       36445   -0.400838   -0.356923 0.000411822
       36446   -0.400756   -0.356924 0.000411812
       36447   -0.400673   -0.356926 0.000411803
       36448    -0.40059   -0.356927 0.000411793
       36449   -0.400501   -0.356928 0.000411784
       36450    -0.40041   -0.356929 0.000411774
       36451   -0.400315    -0.35693 0.000411765
       36452   -0.400218   -0.356932 0.000411755
       36453   -0.400117   -0.356933 0.000411745
       36454   -0.400012   -0.356934 0.000411736
       36455   -0.399906   -0.356935 0.000411726
       36456   -0.399797   -0.356936 0.000411717
       36457   -0.399688   -0.356937 0.000411707
       36458   -0.399574   -0.356939 0.000411697
       36459   -0.399457    -0.35694 0.000411688
       36460   -0.399338   -0.356941 0.000411678
       36461   -0.399221   -0.356942 0.000411668
       36462   -0.399099   -0.356943 0.000411659
       36463   -0.398972   -0.356944 0.000411649
       36464   -0.398843   -0.356946 0.000411639
       36465   -0.398712   -0.356947  0.00041163
       36466   -0.398576   -0.356948  0.00041162
       36467   -0.398443   -0.356949  0.00041161
       36468   -0.398306    -0.35695 0.000411601
       36469   -0.398167   -0.356951 0.000411591
       36470   -0.398029   -0.356952 0.000411581
       36471   -0.397884   -0.356954 0.000411571
       36472    -0.39774   -0.356955 0.000411562
       36473   -0.397595   -0.356956 0.000411552
       36474   -0.397449   -0.356957 0.000411542
       36475   -0.397301   -0.356958 0.000411532
       36476   -0.397155   -0.356959 0.000411522
       36477   -0.397004    -0.35696 0.000411513
       36478   -0.396857   -0.356961 0.000411503
       36479   -0.396707   -0.356962 0.000411493
       36480   -0.396556   -0.356963 0.000411483
       36481   -0.396404   -0.356965 0.000411473
       36482   -0.396253   -0.356966 0.000411463
       36483   -0.396103   -0.356967 0.000411453
       36484   -0.395953   -0.356968 0.000411444
       36485   -0.395804   -0.356969 0.000411434
       36486   -0.395656    -0.35697 0.000411424
       36487   -0.395511   -0.356971 0.000411414
       36488   -0.395368   -0.356972 0.000411404
       36489   -0.395223   -0.356973 0.000411394
       36490    -0.39508   -0.356974 0.000411384
       36491   -0.394938   -0.356975 0.000411374
       36492   -0.394799   -0.356976 0.000411364
       36493   -0.394662   -0.356977 0.000411354
       36494   -0.394528   -0.356978 0.000411344
       36495   -0.394396   -0.356979 0.000411334
       36496   -0.394266    -0.35698 0.000411324
       36497    -0.39414   -0.356981 0.000411314
       36498   -0.394018   -0.356982 0.000411304
       36499   -0.393898   -0.356983 0.000411294
       36500   -0.393783   -0.356984 0.000411284
       36501   -0.393671   -0.356985 0.000411274
       36502   -0.393564   -0.356986 0.000411264
       36503   -0.393461   -0.356987 0.000411254
       36504   -0.393365   -0.356988 0.000411244
       36505   -0.393271   -0.356989 0.000411234
       36506   -0.393182    -0.35699 0.000411224
       36507   -0.393099   -0.356991 0.000411214
       36508   -0.393023   -0.356992 0.000411204
       36509    -0.39295   -0.356993 0.000411194
       36510   -0.392886   -0.356994 0.000411183
       36511   -0.392825   -0.356995 0.000411173
       36512   -0.392773   -0.356996 0.000411163
       36513   -0.392727   -0.356997 0.000411153
       36514   -0.392684   -0.356998 0.000411143
       36515   -0.392649   -0.356999 0.000411133
       36516    -0.39262      -0.357 0.000411123
       36517   -0.392601   -0.357001 0.000411113
       36518   -0.392584   -0.357002 0.000411103
       36519   -0.392579   -0.357003 0.000411093
       36520   -0.392581   -0.357004 0.000411082
       36521   -0.392588   -0.357005 0.000411072
       36522   -0.392603   -0.357006 0.000411062
       36523   -0.392623   -0.357007 0.000411052
       36524   -0.392653   -0.357008 0.000411042
       36525   -0.392691   -0.357009 0.000411032
       36526   -0.392737    -0.35701 0.000411022
       36527   -0.392795   -0.357011 0.000411012
       36528   -0.392859   -0.357012 0.000411002
       36529   -0.392929   -0.357013 0.000410992
       36530   -0.393007   -0.357014 0.000410982
       36531   -0.393095   -0.357015 0.000410971
       36532   -0.393188   -0.357016 0.000410961
       36533   -0.393288   -0.357017 0.000410951
       36534     -0.3934   -0.357018 0.000410941
       36535   -0.393518   -0.357019 0.000410931
       36536   -0.393643    -0.35702 0.000410921
       36537   -0.393777   -0.357021 0.000410911
       36538   -0.393921   -0.357022 0.000410901
       36539    -0.39407   -0.357023 0.000410891
       36540   -0.394227   -0.357024 0.000410881
       36541   -0.394389   -0.357025 0.000410871
       36542   -0.394561   -0.357026 0.000410861
       36543   -0.394741   -0.357027 0.000410851
       36544    -0.39493   -0.357028 0.000410841
       36545   -0.395124   -0.357029 0.000410832
       36546   -0.395323    -0.35703 0.000410822
       36547   -0.395533   -0.357031 0.000410812
       36548   -0.395748   -0.357032 0.000410802
       36549   -0.395969   -0.357033 0.000410792
       36550     -0.3962   -0.357034 0.000410782
       36551   -0.396434   -0.357035 0.000410772
       36552   -0.396674   -0.357036 0.000410763
       36553    -0.39692   -0.357038 0.000410753
       36554   -0.397169   -0.357039 0.000410743
       36555   -0.397426    -0.35704 0.000410733
       36556   -0.397688   -0.357041 0.000410724
       36557   -0.397956   -0.357042 0.000410714
       36558   -0.398224   -0.357043 0.000410704
       36559     -0.3985   -0.357044 0.000410694
       36560   -0.398782   -0.357045 0.000410685
       36561   -0.399065   -0.357047 0.000410675
       36562   -0.399352   -0.357048 0.000410666
       36563   -0.399647   -0.357049 0.000410656
       36564   -0.399944    -0.35705 0.000410646
       36565   -0.400251   -0.357051 0.000410637
       36566   -0.400556   -0.357052 0.000410627
       36567   -0.400861   -0.357054 0.000410618
       36568   -0.401169   -0.357055 0.000410608
       36569   -0.401479   -0.357056 0.000410599
       36570   -0.401791   -0.357057  0.00041059
       36571   -0.402105   -0.357058  0.00041058
       36572    -0.40242    -0.35706 0.000410571
       36573   -0.402734   -0.357061 0.000410562
       36574   -0.403051   -0.357062 0.000410552
       36575   -0.403369   -0.357063 0.000410543
       36576    -0.40369   -0.357065 0.000410534
       36577   -0.404008   -0.357066 0.000410525
       36578   -0.404324   -0.357067 0.000410515
       36579   -0.404642   -0.357069 0.000410506
       36580    -0.40496    -0.35707 0.000410497
       36581   -0.405274   -0.357071 0.000410488
       36582   -0.405589   -0.357073 0.000410479
       36583   -0.405903   -0.357074  0.00041047
       36584   -0.406213   -0.357075 0.000410461
       36585   -0.406524   -0.357077 0.000410452
       36586   -0.406832   -0.357078 0.000410443
       36587   -0.407138   -0.357079 0.000410434
       36588   -0.407437   -0.357081 0.000410425
       36589   -0.407737   -0.357082 0.000410416
       36590   -0.408037   -0.357083 0.000410407
       36591   -0.408331   -0.357085 0.000410398
       36592   -0.408626   -0.357086  0.00041039
       36593   -0.408913   -0.357088 0.000410381
       36594   -0.409196   -0.357089 0.000410372
       36595   -0.409472   -0.357091 0.000410363
       36596   -0.409746   -0.357092 0.000410355
       36597   -0.410015   -0.357093 0.000410346
       36598   -0.410279   -0.357095 0.000410337
       36599   -0.410536   -0.357096 0.000410329
       36600   -0.410789   -0.357098  0.00041032
       36601   -0.411035   -0.357099 0.000410312
       36602   -0.411277   -0.357101 0.000410303
       36603   -0.411513   -0.357102 0.000410295
       36604   -0.411746   -0.357104 0.000410286
       36605   -0.411969   -0.357105 0.000410278
       36606   -0.412186   -0.357107 0.000410269
       36607   -0.412396   -0.357108 0.000410261
       36608   -0.412596    -0.35711 0.000410252
       36609   -0.412792   -0.357111 0.000410244
       36610   -0.412982   -0.357113 0.000410236
       36611   -0.413163   -0.357114 0.000410227
       36612   -0.413335   -0.357116 0.000410219
       36613     -0.4135   -0.357117 0.000410211
       36614   -0.413656   -0.357119 0.000410202
       36615   -0.413801   -0.357121 0.000410194
       36616   -0.413938   -0.357122 0.000410186
       36617   -0.414066   -0.357124 0.000410177
       36618   -0.414185   -0.357125 0.000410169
       36619   -0.414298   -0.357127 0.000410161
       36620   -0.414401   -0.357128 0.000410153
       36621   -0.414494    -0.35713 0.000410145
       36622   -0.414578   -0.357131 0.000410136
       36623    -0.41465   -0.357133 0.000410128
       36624   -0.414714   -0.357135  0.00041012
       36625   -0.414768   -0.357136 0.000410112
       36626    -0.41481   -0.357138 0.000410104
       36627   -0.414845   -0.357139 0.000410095
       36628   -0.414866   -0.357141 0.000410087
       36629   -0.414878   -0.357142 0.000410079
       36630   -0.414882   -0.357144 0.000410071
       36631   -0.414867   -0.357146 0.000410063
       36632   -0.414846   -0.357147 0.000410055
       36633   -0.414812   -0.357149 0.000410046
       36634   -0.414771    -0.35715 0.000410038
       36635   -0.414716   -0.357152  0.00041003
       36636    -0.41465   -0.357153 0.000410022
       36637   -0.414572   -0.357155 0.000410014
       36638   -0.414483   -0.357157 0.000410006
       36639   -0.414381   -0.357158 0.000409997
       36640   -0.414268    -0.35716 0.000409989
       36641   -0.414143   -0.357161 0.000409981
       36642   -0.414001   -0.357163 0.000409973
       36643   -0.413852   -0.357164 0.000409964
       36644   -0.413688   -0.357166 0.000409956
       36645   -0.413517   -0.357167 0.000409948
       36646   -0.413331   -0.357169 0.000409939
       36647   -0.413136   -0.357171 0.000409931
       36648   -0.412926   -0.357172 0.000409923
       36649   -0.412707   -0.357174 0.000409914
       36650   -0.412473   -0.357175 0.000409906
       36651   -0.412227   -0.357177 0.000409897
       36652   -0.411969   -0.357178 0.000409889
       36653   -0.411699    -0.35718 0.000409881
       36654   -0.411419   -0.357181 0.000409872
       36655   -0.411126   -0.357183 0.000409863
       36656    -0.41082   -0.357184 0.000409855
       36657   -0.410504   -0.357185 0.000409846
       36658   -0.410175   -0.357187 0.000409838
       36659   -0.409836   -0.357188 0.000409829
       36660   -0.409488    -0.35719  0.00040982
       36661   -0.409124   -0.357191 0.000409812
       36662    -0.40875   -0.357193 0.000409803
       36663   -0.408368   -0.357194 0.000409794
       36664   -0.407976   -0.357195 0.000409785
       36665   -0.407576   -0.357197 0.000409776
       36666   -0.407164   -0.357198 0.000409767
       36667    -0.40674   -0.357199 0.000409758
       36668    -0.40631   -0.357201 0.000409749
       36669   -0.405872   -0.357202  0.00040974
       36670   -0.405425   -0.357203 0.000409731
       36671    -0.40497   -0.357205 0.000409722
       36672   -0.404508   -0.357206 0.000409713
       36673   -0.404039   -0.357207 0.000409704
       36674   -0.403565   -0.357209 0.000409695
       36675   -0.403084    -0.35721 0.000409685
       36676   -0.402597   -0.357211 0.000409676
       36677   -0.402104   -0.357212 0.000409667
       36678   -0.401603   -0.357213 0.000409657
       36679     -0.4011   -0.357215 0.000409648
       36680   -0.400596   -0.357216 0.000409639
       36681   -0.400089   -0.357217 0.000409629
       36682   -0.399581   -0.357218  0.00040962
       36683    -0.39907   -0.357219  0.00040961
       36684   -0.398559    -0.35722   0.0004096
       36685   -0.398048   -0.357222 0.000409591
       36686   -0.397539   -0.357223 0.000409581
       36687    -0.39703   -0.357224 0.000409571
       36688   -0.396522   -0.357225 0.000409562
       36689   -0.396017   -0.357226 0.000409552
       36690   -0.395517   -0.357227 0.000409542
       36691   -0.395022   -0.357228 0.000409532
       36692   -0.394529   -0.357229 0.000409522
       36693   -0.394042    -0.35723 0.000409512
       36694    -0.39356   -0.357231 0.000409502
       36695   -0.393088   -0.357232 0.000409492
       36696   -0.392622   -0.357233 0.000409482
       36697   -0.392164   -0.357234 0.000409472
       36698   -0.391717   -0.357235 0.000409462
       36699   -0.391275   -0.357236 0.000409452
       36700   -0.390847   -0.357237 0.000409442
       36701   -0.390429   -0.357238 0.000409432
       36702   -0.390019   -0.357238 0.000409421
       36703   -0.389626   -0.357239 0.000409411
       36704   -0.389241    -0.35724 0.000409401
       36705   -0.388875   -0.357241 0.000409391
       36706   -0.388526   -0.357242 0.000409381
       36707   -0.388189   -0.357243  0.00040937
       36708   -0.387866   -0.357244  0.00040936
       36709    -0.38756   -0.357244  0.00040935
       36710   -0.387272   -0.357245 0.000409339
       36711   -0.386999   -0.357246 0.000409329
       36712   -0.386742   -0.357247 0.000409319
       36713   -0.386502   -0.357248 0.000409308
       36714   -0.386283   -0.357248 0.000409298
       36715   -0.386082   -0.357249 0.000409287
       36716   -0.385899    -0.35725 0.000409277
       36717   -0.385735   -0.357251 0.000409267
       36718   -0.385591   -0.357252 0.000409256
       36719   -0.385465   -0.357252 0.000409246
       36720   -0.385357   -0.357253 0.000409235
       36721   -0.385268   -0.357254 0.000409225
       36722     -0.3852   -0.357255 0.000409214
       36723   -0.385149   -0.357255 0.000409204
       36724   -0.385114   -0.357256 0.000409194
       36725   -0.385101   -0.357257 0.000409183
       36726   -0.385105   -0.357258 0.000409173
       36727   -0.385128   -0.357258 0.000409162
       36728   -0.385171   -0.357259 0.000409152
       36729   -0.385229    -0.35726 0.000409141
       36730   -0.385304   -0.357261 0.000409131
       36731   -0.385396   -0.357261 0.000409121
       36732   -0.385502   -0.357262  0.00040911
       36733   -0.385631   -0.357263   0.0004091
       36734   -0.385774   -0.357264 0.000409089
       36735   -0.385928   -0.357265 0.000409079
       36736   -0.386097   -0.357265 0.000409069
       36737   -0.386278   -0.357266 0.000409058
       36738   -0.386472   -0.357267 0.000409048
       36739   -0.386678   -0.357268 0.000409037
       36740   -0.386897   -0.357269 0.000409027
       36741   -0.387129   -0.357269 0.000409017
       36742   -0.387372    -0.35727 0.000409007
       36743   -0.387622   -0.357271 0.000408996
       36744   -0.387884   -0.357272 0.000408986
       36745   -0.388155   -0.357273 0.000408976
       36746   -0.388434   -0.357273 0.000408965
       36747   -0.388718   -0.357274 0.000408955
       36748   -0.389013   -0.357275 0.000408945
       36749   -0.389311   -0.357276 0.000408935
       36750   -0.389615   -0.357277 0.000408925
       36751   -0.389926   -0.357278 0.000408914
       36752    -0.39024   -0.357279 0.000408904
       36753   -0.390555    -0.35728 0.000408894
       36754   -0.390873   -0.357281 0.000408884
       36755   -0.391195   -0.357281 0.000408874
       36756   -0.391513   -0.357282 0.000408864
       36757   -0.391837   -0.357283 0.000408854
       36758   -0.392158   -0.357284 0.000408844
       36759   -0.392478   -0.357285 0.000408834
       36760   -0.392798   -0.357286 0.000408824
       36761   -0.393113   -0.357287 0.000408814
       36762   -0.393428   -0.357288 0.000408804
       36763   -0.393736   -0.357289 0.000408794
       36764   -0.394047    -0.35729 0.000408784
       36765   -0.394352   -0.357291 0.000408774
       36766   -0.394653   -0.357292 0.000408764
       36767   -0.394947   -0.357293 0.000408755
       36768   -0.395238   -0.357294 0.000408745
       36769   -0.395526   -0.357295 0.000408735
       36770   -0.395803   -0.357296 0.000408725
       36771   -0.396076   -0.357297 0.000408715
       36772   -0.396342   -0.357298 0.000408706
       36773   -0.396602     -0.3573 0.000408696
       36774   -0.396854   -0.357301 0.000408686
       36775   -0.397099   -0.357302 0.000408677
       36776   -0.397338   -0.357303 0.000408667
       36777   -0.397569   -0.357304 0.000408657
       36778   -0.397789   -0.357305 0.000408648
       36779   -0.398001   -0.357306 0.000408638
       36780   -0.398205   -0.357307 0.000408628
       36781   -0.398397   -0.357308 0.000408619
       36782   -0.398582   -0.357309 0.000408609
       36783   -0.398759   -0.357311   0.0004086
       36784   -0.398928   -0.357312  0.00040859
       36785   -0.399091   -0.357313 0.000408581
       36786   -0.399235   -0.357314 0.000408571
       36787   -0.399379   -0.357315 0.000408562
       36788   -0.399508   -0.357316 0.000408552
       36789   -0.399628   -0.357317 0.000408543
       36790   -0.399739   -0.357319 0.000408533
       36791   -0.399837    -0.35732 0.000408524
       36792   -0.399924   -0.357321 0.000408514
       36793   -0.400004   -0.357322 0.000408505
       36794   -0.400076   -0.357323 0.000408495
       36795   -0.400141   -0.357324 0.000408486
       36796    -0.40019   -0.357326 0.000408476
       36797   -0.400229   -0.357327 0.000408467
       36798   -0.400264   -0.357328 0.000408458
       36799   -0.400287   -0.357329 0.000408448
       36800   -0.400303    -0.35733 0.000408439
       36801    -0.40031   -0.357331 0.000408429
       36802   -0.400309   -0.357333  0.00040842
       36803   -0.400298   -0.357334  0.00040841
       36804   -0.400279   -0.357335 0.000408401
       36805   -0.400251   -0.357336 0.000408392
       36806   -0.400212   -0.357337 0.000408382
       36807   -0.400169   -0.357338 0.000408373
       36808   -0.400118    -0.35734 0.000408363
       36809   -0.400059   -0.357341 0.000408354
       36810   -0.399987   -0.357342 0.000408344
       36811   -0.399908   -0.357343 0.000408335
       36812   -0.399822   -0.357344 0.000408325
       36813   -0.399732   -0.357345 0.000408316
       36814   -0.399632   -0.357346 0.000408307
       36815   -0.399525   -0.357348 0.000408297
       36816    -0.39941   -0.357349 0.000408288
       36817   -0.399288    -0.35735 0.000408278
       36818    -0.39916   -0.357351 0.000408269
       36819   -0.399025   -0.357352 0.000408259
       36820   -0.398881   -0.357353  0.00040825
       36821   -0.398733   -0.357354  0.00040824
       36822   -0.398579   -0.357356  0.00040823
       36823   -0.398418   -0.357357 0.000408221
       36824   -0.398252   -0.357358 0.000408211
       36825    -0.39808   -0.357359 0.000408202
       36826   -0.397903    -0.35736 0.000408192
       36827   -0.397717   -0.357361 0.000408182
       36828   -0.397531   -0.357362 0.000408173
       36829   -0.397338   -0.357363 0.000408163
       36830   -0.397137   -0.357364 0.000408154
       36831   -0.396934   -0.357365 0.000408144
       36832   -0.396726   -0.357366 0.000408134
       36833   -0.396514   -0.357368 0.000408125
       36834   -0.396297   -0.357369 0.000408115
       36835   -0.396081    -0.35737 0.000408105
       36836   -0.395856   -0.357371 0.000408095
       36837    -0.39563   -0.357372 0.000408086
       36838   -0.395397   -0.357373 0.000408076
       36839   -0.395164   -0.357374 0.000408066
       36840   -0.394924   -0.357375 0.000408056
       36841   -0.394681   -0.357376 0.000408046
       36842   -0.394435   -0.357377 0.000408037
       36843   -0.394189   -0.357378 0.000408027
       36844   -0.393937   -0.357379 0.000408017
       36845   -0.393682    -0.35738 0.000408007
       36846   -0.393425   -0.357381 0.000407997
       36847   -0.393166   -0.357382 0.000407987
       36848   -0.392904   -0.357383 0.000407977
       36849    -0.39264   -0.357384 0.000407967
       36850   -0.392374   -0.357385 0.000407957
       36851   -0.392107   -0.357386 0.000407947
       36852   -0.391838   -0.357386 0.000407937
       36853    -0.39157   -0.357387 0.000407927
       36854   -0.391298   -0.357388 0.000407917
       36855   -0.391025   -0.357389 0.000407907
       36856    -0.39075    -0.35739 0.000407897
       36857   -0.390478   -0.357391 0.000407887
