#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       43127     1.80159     1.78122 0.000351739
       43128     1.80177     1.78122 0.000351731
       43129     1.80194     1.78122 0.000351723
       43130     1.80212     1.78122 0.000351715
       43131     1.80229     1.78122 0.000351707
       43132     1.80246     1.78122 0.000351699
       43133     1.80263     1.78122 0.000351692
       43134      1.8028     1.78122 0.000351684
       43135     1.80297     1.78122 0.000351676
       43136     1.80313     1.78122 0.000351668
       43137      1.8033     1.78122  0.00035166
       43138     1.80346     1.78122 0.000351653
       43139     1.80362     1.78122 0.000351645
       43140     1.80378     1.78122 0.000351637
       43141     1.80394     1.78122 0.000351629
       43142      1.8041     1.78122 0.000351622
       43143     1.80425     1.78122 0.000351614
       43144      1.8044     1.78122 0.000351606
       43145     1.80456     1.78123 0.000351598
       43146      1.8047     1.78123 0.000351591
       43147     1.80485     1.78123 0.000351583
       43148       1.805     1.78123 0.000351575
       43149     1.80514     1.78123 0.000351568
       43150     1.80528     1.78123  0.00035156
       43151     1.80542     1.78123 0.000351552
       43152     1.80556     1.78123 0.000351544
       43153     1.80569     1.78123 0.000351537
       43154     1.80583     1.78123 0.000351529
       43155     1.80596     1.78123 0.000351521
       43156     1.80609     1.78123 0.000351514
       43157     1.80621     1.78123 0.000351506
       43158     1.80634     1.78123 0.000351498
       43159     1.80646     1.78123 0.000351491
       43160     1.80658     1.78123 0.000351483
       43161     1.80669     1.78123 0.000351475
       43162     1.80681     1.78123 0.000351468
       43163     1.80692     1.78124  0.00035146
       43164     1.80703     1.78124 0.000351453
       43165     1.80714     1.78124 0.000351445
       43166     1.80724     1.78124 0.000351437
       43167     1.80734     1.78124  0.00035143
       43168     1.80744     1.78124 0.000351422
       43169     1.80754     1.78124 0.000351414
       43170     1.80763     1.78124 0.000351407
       43171     1.80773     1.78124 0.000351399
       43172     1.80781     1.78124 0.000351392
       43173      1.8079     1.78124 0.000351384
       43174     1.80798     1.78124 0.000351376
       43175     1.80806     1.78124 0.000351369
       43176     1.80814     1.78124 0.000351361
       43177     1.80822     1.78124 0.000351354
       43178     1.80829     1.78124 0.000351346
       43179     1.80836     1.78125 0.000351338
       43180     1.80842     1.78125 0.000351331
       43181     1.80849     1.78125 0.000351323
       43182     1.80855     1.78125 0.000351316
       43183      1.8086     1.78125 0.000351308
       43184     1.80866     1.78125 0.000351301
       43185     1.80871     1.78125 0.000351293
       43186     1.80876     1.78125 0.000351286
       43187      1.8088     1.78125 0.000351278
       43188     1.80884     1.78125  0.00035127
       43189     1.80888     1.78125 0.000351263
       43190     1.80892     1.78125 0.000351255
       43191     1.80895     1.78125 0.000351248
       43192     1.80898     1.78125  0.00035124
       43193     1.80901     1.78125 0.000351233
       43194     1.80903     1.78125 0.000351225
       43195     1.80905     1.78126 0.000351218
       43196     1.80906     1.78126  0.00035121
       43197     1.80908     1.78126 0.000351203
       43198     1.80909     1.78126 0.000351195
       43199     1.80909     1.78126 0.000351187
       43200      1.8091     1.78126  0.00035118
       43201     1.80909     1.78126 0.000351172
       43202     1.80909     1.78126 0.000351165
       43203     1.80908     1.78126 0.000351157
       43204     1.80907     1.78126  0.00035115
       43205     1.80906     1.78126 0.000351142
       43206     1.80904     1.78126 0.000351135
       43207     1.80902     1.78126 0.000351127
       43208     1.80899     1.78126  0.00035112
       43209     1.80896     1.78126 0.000351112
       43210     1.80893     1.78127 0.000351105
       43211     1.80889     1.78127 0.000351097
       43212     1.80885     1.78127 0.000351089
       43213     1.80881     1.78127 0.000351082
       43214     1.80876     1.78127 0.000351074
       43215     1.80871     1.78127 0.000351067
       43216     1.80866     1.78127 0.000351059
       43217      1.8086     1.78127 0.000351052
       43218     1.80854     1.78127 0.000351044
       43219     1.80847     1.78127 0.000351037
       43220      1.8084     1.78127 0.000351029
       43221     1.80833     1.78127 0.000351021
       43222     1.80825     1.78127 0.000351014
       43223     1.80817     1.78127 0.000351006
       43224     1.80808     1.78127 0.000350999
       43225     1.80799     1.78127 0.000350991
       43226      1.8079     1.78128 0.000350984
       43227     1.80781     1.78128 0.000350976
       43228     1.80771     1.78128 0.000350968
       43229      1.8076     1.78128 0.000350961
       43230     1.80749     1.78128 0.000350953
       43231     1.80738     1.78128 0.000350946
       43232     1.80727     1.78128 0.000350938
       43233     1.80715     1.78128  0.00035093
       43234     1.80702     1.78128 0.000350923
       43235     1.80689     1.78128 0.000350915
       43236     1.80676     1.78128 0.000350908
       43237     1.80663     1.78128   0.0003509
       43238     1.80649     1.78128 0.000350892
       43239     1.80634     1.78128 0.000350885
       43240      1.8062     1.78128 0.000350877
       43241     1.80605     1.78128 0.000350869
       43242     1.80589     1.78128 0.000350862
       43243     1.80573     1.78129 0.000350854
       43244     1.80557     1.78129 0.000350846
       43245      1.8054     1.78129 0.000350839
       43246     1.80523     1.78129 0.000350831
       43247     1.80506     1.78129 0.000350823
       43248     1.80488     1.78129 0.000350816
       43249      1.8047     1.78129 0.000350808
       43250     1.80451     1.78129   0.0003508
       43251     1.80432     1.78129 0.000350793
       43252     1.80413     1.78129 0.000350785
       43253     1.80393     1.78129 0.000350777
       43254     1.80373     1.78129 0.000350769
       43255     1.80352     1.78129 0.000350762
       43256     1.80331     1.78129 0.000350754
       43257      1.8031     1.78129 0.000350746
       43258     1.80288     1.78129 0.000350738
       43259     1.80266     1.78129 0.000350731
       43260     1.80244     1.78129 0.000350723
       43261     1.80221     1.78129 0.000350715
       43262     1.80198      1.7813 0.000350707
       43263     1.80174      1.7813   0.0003507
       43264      1.8015      1.7813 0.000350692
       43265     1.80126      1.7813 0.000350684
       43266     1.80102      1.7813 0.000350676
       43267     1.80077      1.7813 0.000350668
       43268     1.80051      1.7813 0.000350661
       43269     1.80026      1.7813 0.000350653
       43270         1.8      1.7813 0.000350645
       43271     1.79973      1.7813 0.000350637
       43272     1.79947      1.7813 0.000350629
       43273      1.7992      1.7813 0.000350621
       43274     1.79893      1.7813 0.000350613
       43275     1.79865      1.7813 0.000350606
       43276     1.79837      1.7813 0.000350598
       43277     1.79809      1.7813  0.00035059
       43278      1.7978      1.7813 0.000350582
       43279     1.79752      1.7813 0.000350574
       43280     1.79722      1.7813 0.000350566
       43281     1.79693      1.7813 0.000350558
       43282     1.79663      1.7813  0.00035055
       43283     1.79633      1.7813 0.000350542
       43284     1.79603      1.7813 0.000350534
       43285     1.79573      1.7813 0.000350526
       43286     1.79542      1.7813 0.000350519
       43287     1.79511     1.78131 0.000350511
       43288      1.7948     1.78131 0.000350503
       43289     1.79449     1.78131 0.000350495
       43290     1.79417     1.78131 0.000350487
       43291     1.79385     1.78131 0.000350479
       43292     1.79353     1.78131 0.000350471
       43293     1.79321     1.78131 0.000350463
       43294     1.79288     1.78131 0.000350455
       43295     1.79256     1.78131 0.000350447
       43296     1.79223     1.78131 0.000350439
       43297      1.7919     1.78131 0.000350431
       43298     1.79157     1.78131 0.000350423
       43299     1.79124     1.78131 0.000350415
       43300     1.79091     1.78131 0.000350407
       43301     1.79057     1.78131 0.000350399
       43302     1.79024     1.78131 0.000350391
       43303      1.7899     1.78131 0.000350383
       43304     1.78956     1.78131 0.000350375
       43305     1.78923     1.78131 0.000350367
       43306     1.78889     1.78131 0.000350358
       43307     1.78855     1.78131  0.00035035
       43308     1.78821     1.78131 0.000350342
       43309     1.78787     1.78131 0.000350334
       43310     1.78754     1.78131 0.000350326
       43311      1.7872     1.78131 0.000350318
       43312     1.78686     1.78131  0.00035031
       43313     1.78652     1.78131 0.000350302
       43314     1.78619     1.78131 0.000350294
       43315     1.78585     1.78131 0.000350286
       43316     1.78552     1.78131 0.000350278
       43317     1.78518     1.78131  0.00035027
       43318     1.78485     1.78131 0.000350262
       43319     1.78452     1.78131 0.000350254
       43320     1.78419     1.78131 0.000350246
       43321     1.78387     1.78131 0.000350237
       43322     1.78354     1.78131 0.000350229
       43323     1.78322     1.78131 0.000350221
       43324      1.7829     1.78131 0.000350213
       43325     1.78258     1.78131 0.000350205
       43326     1.78226     1.78131 0.000350197
       43327     1.78195     1.78131 0.000350189
       43328     1.78164     1.78131 0.000350181
       43329     1.78134     1.78131 0.000350173
       43330     1.78104     1.78131 0.000350165
       43331     1.78074     1.78131 0.000350157
       43332     1.78044     1.78131 0.000350149
       43333     1.78015     1.78131  0.00035014
       43334     1.77987     1.78131 0.000350132
       43335     1.77958     1.78131 0.000350124
       43336     1.77931     1.78131 0.000350116
       43337     1.77904     1.78131 0.000350108
       43338     1.77877     1.78131   0.0003501
       43339     1.77851     1.78131 0.000350092
       43340     1.77825     1.78131 0.000350084
       43341       1.778     1.78131 0.000350076
       43342     1.77775     1.78131 0.000350068
       43343     1.77752     1.78131  0.00035006
       43344     1.77728     1.78131 0.000350052
       43345     1.77706     1.78131 0.000350044
       43346     1.77684     1.78131 0.000350036
       43347     1.77662     1.78131 0.000350027
       43348     1.77642     1.78131 0.000350019
       43349     1.77622     1.78131 0.000350011
       43350     1.77602     1.78131 0.000350003
       43351     1.77584     1.78131 0.000349995
       43352     1.77566     1.78131 0.000349987
       43353     1.77549     1.78131 0.000349979
       43354     1.77533     1.78131 0.000349971
       43355     1.77518     1.78131 0.000349963
       43356     1.77503     1.78131 0.000349955
       43357      1.7749     1.78131 0.000349947
       43358     1.77477     1.78131 0.000349939
       43359     1.77465     1.78131 0.000349931
       43360     1.77454     1.78131 0.000349923
       43361     1.77444     1.78131 0.000349915
       43362     1.77434     1.78131 0.000349907
       43363     1.77426     1.78131 0.000349899
       43364     1.77418     1.78131 0.000349891
       43365     1.77412     1.78131 0.000349883
       43366     1.77406     1.78131 0.000349875
       43367     1.77402     1.78131 0.000349867
       43368     1.77398     1.78131 0.000349859
       43369     1.77395     1.78131 0.000349851
       43370     1.77393     1.78131 0.000349843
       43371     1.77393     1.78131 0.000349835
       43372     1.77393     1.78131 0.000349827
       43373     1.77394     1.78131 0.000349819
       43374     1.77397     1.78131 0.000349811
       43375       1.774     1.78131 0.000349802
       43376     1.77404     1.78131 0.000349794
       43377     1.77409     1.78131 0.000349786
       43378     1.77416     1.78131 0.000349778
       43379     1.77423     1.78131  0.00034977
       43380     1.77431     1.78131 0.000349762
       43381     1.77441     1.78131 0.000349754
       43382     1.77451     1.78131 0.000349746
       43383     1.77463     1.78131 0.000349738
       43384     1.77475      1.7813  0.00034973
       43385     1.77488      1.7813 0.000349722
       43386     1.77503      1.7813 0.000349714
       43387     1.77518      1.7813 0.000349706
       43388     1.77535      1.7813 0.000349698
       43389     1.77552      1.7813  0.00034969
       43390     1.77571      1.7813 0.000349682
       43391     1.77591      1.7813 0.000349674
       43392     1.77611      1.7813 0.000349666
       43393     1.77633      1.7813 0.000349658
       43394     1.77655      1.7813  0.00034965
       43395     1.77678      1.7813 0.000349642
       43396     1.77703      1.7813 0.000349634
       43397     1.77728      1.7813 0.000349626
       43398     1.77755      1.7813 0.000349618
       43399     1.77782      1.7813  0.00034961
       43400      1.7781      1.7813 0.000349602
       43401     1.77839      1.7813 0.000349594
       43402     1.77869      1.7813 0.000349586
       43403       1.779      1.7813 0.000349577
       43404     1.77932      1.7813 0.000349569
       43405     1.77964      1.7813 0.000349561
       43406     1.77998      1.7813 0.000349553
       43407     1.78032      1.7813 0.000349545
       43408     1.78067      1.7813 0.000349537
       43409     1.78103      1.7813 0.000349529
       43410     1.78139      1.7813 0.000349521
       43411     1.78177      1.7813 0.000349513
       43412     1.78215      1.7813 0.000349505
       43413     1.78254      1.7813 0.000349497
       43414     1.78293      1.7813 0.000349489
       43415     1.78334      1.7813 0.000349481
       43416     1.78375      1.7813 0.000349473
       43417     1.78416      1.7813 0.000349465
       43418     1.78459      1.7813 0.000349457
       43419     1.78501      1.7813 0.000349449
       43420     1.78545      1.7813 0.000349441
       43421     1.78589      1.7813 0.000349433
       43422     1.78633      1.7813 0.000349425
       43423     1.78678      1.7813 0.000349417
       43424     1.78724      1.7813 0.000349409
       43425      1.7877      1.7813 0.000349401
       43426     1.78816      1.7813 0.000349393
       43427     1.78863      1.7813 0.000349385
       43428      1.7891      1.7813 0.000349377
       43429     1.78958      1.7813 0.000349369
       43430     1.79006      1.7813 0.000349361
       43431     1.79054     1.78131 0.000349353
       43432     1.79103     1.78131 0.000349345
       43433     1.79152     1.78131 0.000349337
       43434     1.79201     1.78131 0.000349329
       43435      1.7925     1.78131 0.000349321
       43436       1.793     1.78131 0.000349313
       43437      1.7935     1.78131 0.000349305
       43438     1.79399     1.78131 0.000349297
       43439     1.79449     1.78131 0.000349289
       43440     1.79499     1.78131 0.000349281
       43441     1.79549     1.78131 0.000349273
       43442     1.79599     1.78131 0.000349265
       43443      1.7965     1.78131 0.000349258
       43444       1.797     1.78131  0.00034925
       43445     1.79749     1.78131 0.000349242
       43446     1.79799     1.78131 0.000349234
       43447     1.79849     1.78131 0.000349226
       43448     1.79899     1.78131 0.000349218
       43449     1.79948     1.78131 0.000349211
       43450     1.79997     1.78131 0.000349203
       43451     1.80046     1.78131 0.000349195
       43452     1.80095     1.78131 0.000349187
       43453     1.80143     1.78131  0.00034918
       43454     1.80191     1.78131 0.000349172
       43455     1.80239     1.78131 0.000349164
       43456     1.80286     1.78131 0.000349156
       43457     1.80333     1.78131 0.000349149
       43458     1.80379     1.78132 0.000349141
       43459     1.80425     1.78132 0.000349134
       43460      1.8047     1.78132 0.000349126
       43461     1.80515     1.78132 0.000349118
       43462     1.80559     1.78132 0.000349111
       43463     1.80603     1.78132 0.000349103
       43464     1.80645     1.78132 0.000349096
       43465     1.80688     1.78132 0.000349088
       43466     1.80729     1.78132 0.000349081
       43467      1.8077     1.78132 0.000349073
       43468      1.8081     1.78132 0.000349066
       43469     1.80849     1.78132 0.000349058
       43470     1.80887     1.78132 0.000349051
       43471     1.80925     1.78132 0.000349043
       43472     1.80961     1.78132 0.000349036
       43473     1.80997     1.78132 0.000349028
       43474     1.81031     1.78132 0.000349021
       43475     1.81065     1.78133 0.000349014
       43476     1.81097     1.78133 0.000349006
       43477     1.81128     1.78133 0.000348999
       43478     1.81159     1.78133 0.000348992
       43479     1.81188     1.78133 0.000348984
       43480     1.81215     1.78133 0.000348977
       43481     1.81242     1.78133  0.00034897
       43482     1.81267     1.78133 0.000348962
       43483     1.81291     1.78133 0.000348955
       43484     1.81313     1.78133 0.000348948
       43485     1.81334     1.78133 0.000348941
       43486     1.81354     1.78133 0.000348933
       43487     1.81372     1.78133 0.000348926
       43488     1.81389     1.78133 0.000348919
       43489     1.81403     1.78134 0.000348912
       43490     1.81417     1.78134 0.000348904
       43491     1.81428     1.78134 0.000348897
       43492     1.81438     1.78134  0.00034889
       43493     1.81446     1.78134 0.000348883
       43494     1.81452     1.78134 0.000348876
       43495     1.81456     1.78134 0.000348869
       43496     1.81458     1.78134 0.000348861
       43497     1.81458     1.78134 0.000348854
       43498     1.81456     1.78134 0.000348847
       43499     1.81451     1.78134  0.00034884
       43500     1.81445     1.78134 0.000348833
       43501     1.81436     1.78134 0.000348825
       43502     1.81425     1.78135 0.000348818
       43503     1.81412     1.78135 0.000348811
       43504     1.81396     1.78135 0.000348804
       43505     1.81377     1.78135 0.000348797
       43506     1.81356     1.78135 0.000348789
       43507     1.81332     1.78135 0.000348782
       43508     1.81306     1.78135 0.000348775
       43509     1.81276     1.78135 0.000348768
       43510     1.81244     1.78135  0.00034876
       43511     1.81209     1.78135 0.000348753
       43512     1.81171     1.78135 0.000348746
       43513     1.81129     1.78135 0.000348738
       43514     1.81085     1.78135 0.000348731
       43515     1.81037     1.78135 0.000348724
       43516     1.80986     1.78136 0.000348716
       43517     1.80932     1.78136 0.000348709
       43518     1.80874     1.78136 0.000348701
       43519     1.80813     1.78136 0.000348694
       43520     1.80749     1.78136 0.000348686
       43521      1.8068     1.78136 0.000348679
       43522     1.80608     1.78136 0.000348671
       43523     1.80533     1.78136 0.000348664
       43524     1.80454     1.78136 0.000348656
       43525     1.80371     1.78136 0.000348648
       43526     1.80284     1.78136 0.000348641
       43527     1.80194     1.78136 0.000348633
       43528       1.801     1.78136 0.000348625
       43529     1.80002     1.78136 0.000348618
       43530       1.799     1.78136  0.00034861
       43531     1.79795     1.78136 0.000348602
       43532     1.79686     1.78136 0.000348594
       43533     1.79573     1.78136 0.000348586
       43534     1.79457     1.78136 0.000348579
       43535     1.79338     1.78136 0.000348571
       43536     1.79215     1.78136 0.000348563
       43537     1.79088     1.78136 0.000348555
       43538     1.78959     1.78137 0.000348547
       43539     1.78827     1.78137 0.000348539
       43540     1.78692     1.78137 0.000348531
       43541     1.78554     1.78137 0.000348523
       43542     1.78413     1.78137 0.000348515
       43543     1.78271     1.78137 0.000348507
       43544     1.78127     1.78137 0.000348499
       43545     1.77981     1.78137 0.000348491
       43546     1.77833     1.78137 0.000348483
       43547     1.77685     1.78137 0.000348475
       43548     1.77536     1.78137 0.000348467
       43549     1.77386     1.78137 0.000348459
       43550     1.77237     1.78136 0.000348451
       43551     1.77088     1.78136 0.000348443
       43552      1.7694     1.78136 0.000348435
       43553     1.76793     1.78136 0.000348427
       43554     1.76647     1.78136  0.00034842
       43555     1.76504     1.78136 0.000348412
       43556     1.76364     1.78136 0.000348404
       43557     1.76227     1.78136 0.000348396
       43558     1.76093     1.78136 0.000348389
       43559     1.75964     1.78136 0.000348381
       43560     1.75839     1.78136 0.000348373
       43561     1.75719     1.78136 0.000348366
       43562     1.75604     1.78136 0.000348358
       43563     1.75496     1.78136 0.000348351
       43564     1.75394     1.78136 0.000348343
       43565     1.75298     1.78136 0.000348336
       43566      1.7521     1.78136 0.000348329
       43567      1.7513     1.78136 0.000348321
       43568     1.75058     1.78136 0.000348314
       43569     1.74993     1.78136 0.000348307
       43570     1.74938     1.78135   0.0003483
       43571     1.74891     1.78135 0.000348292
       43572     1.74853     1.78135 0.000348285
       43573     1.74825     1.78135 0.000348278
       43574     1.74805     1.78135 0.000348271
       43575     1.74795     1.78135 0.000348264
       43576     1.74794     1.78135 0.000348257
       43577     1.74803     1.78135 0.000348249
       43578     1.74821     1.78135 0.000348242
       43579     1.74848     1.78135 0.000348235
       43580     1.74884     1.78135 0.000348228
       43581     1.74929     1.78135 0.000348221
       43582     1.74982     1.78135 0.000348213
       43583     1.75044     1.78134 0.000348206
       43584     1.75113     1.78134 0.000348199
       43585     1.75191     1.78134 0.000348192
       43586     1.75275     1.78134 0.000348184
       43587     1.75367     1.78134 0.000348177
       43588     1.75465     1.78134 0.000348169
       43589     1.75569     1.78134 0.000348162
       43590     1.75678     1.78134 0.000348154
       43591     1.75793     1.78134 0.000348147
       43592     1.75912     1.78134 0.000348139
       43593     1.76036     1.78134 0.000348131
       43594     1.76163     1.78134 0.000348124
       43595     1.76294     1.78134 0.000348116
       43596     1.76427     1.78134 0.000348108
       43597     1.76563     1.78134   0.0003481
       43598     1.76701     1.78134 0.000348093
       43599      1.7684     1.78134 0.000348085
       43600      1.7698     1.78134 0.000348077
       43601     1.77121     1.78134 0.000348069
       43602     1.77262     1.78134 0.000348061
       43603     1.77403     1.78134 0.000348053
       43604     1.77544     1.78134 0.000348045
       43605     1.77683     1.78134 0.000348037
       43606     1.77822     1.78134 0.000348029
       43607      1.7796     1.78134 0.000348021
       43608     1.78096     1.78134 0.000348013
       43609      1.7823     1.78134 0.000348005
       43610     1.78362     1.78134 0.000347997
       43611     1.78492     1.78134 0.000347989
       43612      1.7862     1.78134 0.000347981
       43613     1.78745     1.78134 0.000347973
       43614     1.78867     1.78134 0.000347965
       43615     1.78986     1.78134 0.000347958
       43616     1.79103     1.78134  0.00034795
       43617     1.79217     1.78134 0.000347942
       43618     1.79327     1.78134 0.000347934
       43619     1.79435     1.78134 0.000347926
       43620     1.79539     1.78134 0.000347918
       43621     1.79641     1.78134  0.00034791
       43622     1.79739     1.78134 0.000347903
       43623     1.79834     1.78134 0.000347895
       43624     1.79925     1.78134 0.000347887
       43625     1.80014     1.78134 0.000347879
       43626     1.80099     1.78134 0.000347872
       43627     1.80182     1.78134 0.000347864
       43628     1.80261     1.78134 0.000347856
       43629     1.80337     1.78134 0.000347849
       43630      1.8041     1.78134 0.000347841
       43631     1.80481     1.78134 0.000347834
       43632     1.80548     1.78134 0.000347826
       43633     1.80613     1.78134 0.000347819
       43634     1.80674     1.78134 0.000347811
       43635     1.80734     1.78134 0.000347804
       43636      1.8079     1.78135 0.000347796
       43637     1.80844     1.78135 0.000347789
       43638     1.80895     1.78135 0.000347781
       43639     1.80944     1.78135 0.000347774
       43640     1.80991     1.78135 0.000347767
       43641     1.81035     1.78135 0.000347759
       43642     1.81078     1.78135 0.000347752
       43643     1.81118     1.78135 0.000347745
       43644     1.81155     1.78135 0.000347738
       43645     1.81191     1.78135  0.00034773
       43646     1.81225     1.78135 0.000347723
       43647     1.81257     1.78135 0.000347716
       43648     1.81287     1.78135 0.000347709
       43649     1.81316     1.78135 0.000347701
       43650     1.81343     1.78135 0.000347694
       43651     1.81368     1.78136 0.000347687
       43652     1.81391     1.78136  0.00034768
       43653     1.81413     1.78136 0.000347673
       43654     1.81434     1.78136 0.000347666
       43655     1.81453     1.78136 0.000347658
       43656     1.81471     1.78136 0.000347651
       43657     1.81487     1.78136 0.000347644
       43658     1.81502     1.78136 0.000347637
       43659     1.81516     1.78136  0.00034763
       43660     1.81529     1.78136 0.000347623
       43661     1.81541     1.78136 0.000347616
       43662     1.81551     1.78136 0.000347609
       43663     1.81561     1.78136 0.000347602
       43664     1.81569     1.78137 0.000347595
       43665     1.81577     1.78137 0.000347587
       43666     1.81583     1.78137  0.00034758
       43667     1.81589     1.78137 0.000347573
       43668     1.81594     1.78137 0.000347566
       43669     1.81598     1.78137 0.000347559
       43670     1.81601     1.78137 0.000347552
       43671     1.81604     1.78137 0.000347545
       43672     1.81606     1.78137 0.000347538
       43673     1.81607     1.78137 0.000347531
       43674     1.81607     1.78137 0.000347524
       43675     1.81607     1.78137 0.000347517
       43676     1.81606     1.78138  0.00034751
       43677     1.81604     1.78138 0.000347503
       43678     1.81602     1.78138 0.000347496
       43679     1.81599     1.78138 0.000347489
       43680     1.81596     1.78138 0.000347482
       43681     1.81592     1.78138 0.000347475
       43682     1.81587     1.78138 0.000347468
       43683     1.81582     1.78138 0.000347461
       43684     1.81577     1.78138 0.000347453
       43685     1.81571     1.78138 0.000347446
       43686     1.81565     1.78138 0.000347439
       43687     1.81558     1.78138 0.000347432
       43688     1.81551     1.78138 0.000347425
       43689     1.81543     1.78139 0.000347418
       43690     1.81535     1.78139 0.000347411
       43691     1.81526     1.78139 0.000347404
       43692     1.81517     1.78139 0.000347397
       43693     1.81508     1.78139  0.00034739
       43694     1.81498     1.78139 0.000347383
       43695     1.81488     1.78139 0.000347376
       43696     1.81478     1.78139 0.000347368
       43697     1.81467     1.78139 0.000347361
       43698     1.81456     1.78139 0.000347354
       43699     1.81444     1.78139 0.000347347
       43700     1.81433     1.78139  0.00034734
       43701      1.8142     1.78139 0.000347333
       43702     1.81408      1.7814 0.000347326
       43703     1.81395      1.7814 0.000347319
       43704     1.81382      1.7814 0.000347311
       43705     1.81368      1.7814 0.000347304
       43706     1.81354      1.7814 0.000347297
       43707      1.8134      1.7814  0.00034729
       43708     1.81326      1.7814 0.000347283
       43709     1.81311      1.7814 0.000347275
       43710     1.81296      1.7814 0.000347268
       43711     1.81281      1.7814 0.000347261
       43712     1.81265      1.7814 0.000347254
       43713     1.81249      1.7814 0.000347247
       43714     1.81233      1.7814 0.000347239
       43715     1.81216      1.7814 0.000347232
       43716     1.81199     1.78141 0.000347225
       43717     1.81182     1.78141 0.000347218
       43718     1.81164     1.78141  0.00034721
       43719     1.81147     1.78141 0.000347203
       43720     1.81128     1.78141 0.000347196
       43721      1.8111     1.78141 0.000347189
       43722     1.81091     1.78141 0.000347181
       43723     1.81072     1.78141 0.000347174
       43724     1.81053     1.78141 0.000347167
       43725     1.81033     1.78141 0.000347159
       43726     1.81013     1.78141 0.000347152
       43727     1.80993     1.78141 0.000347145
       43728     1.80973     1.78141 0.000347138
       43729     1.80952     1.78141  0.00034713
       43730     1.80931     1.78141 0.000347123
       43731     1.80909     1.78142 0.000347115
       43732     1.80887     1.78142 0.000347108
       43733     1.80865     1.78142 0.000347101
       43734     1.80843     1.78142 0.000347093
       43735      1.8082     1.78142 0.000347086
       43736     1.80797     1.78142 0.000347079
       43737     1.80774     1.78142 0.000347071
       43738     1.80751     1.78142 0.000347064
       43739     1.80727     1.78142 0.000347056
       43740     1.80703     1.78142 0.000347049
       43741     1.80678     1.78142 0.000347041
       43742     1.80653     1.78142 0.000347034
       43743     1.80628     1.78142 0.000347026
       43744     1.80603     1.78142 0.000347019
       43745     1.80577     1.78142 0.000347011
       43746     1.80551     1.78142 0.000347004
       43747     1.80525     1.78142 0.000346996
       43748     1.80499     1.78143 0.000346989
       43749     1.80472     1.78143 0.000346981
       43750     1.80445     1.78143 0.000346974
       43751     1.80417     1.78143 0.000346966
       43752      1.8039     1.78143 0.000346959
       43753     1.80362     1.78143 0.000346951
       43754     1.80334     1.78143 0.000346944
       43755     1.80305     1.78143 0.000346936
       43756     1.80277     1.78143 0.000346929
       43757     1.80248     1.78143 0.000346921
       43758     1.80219     1.78143 0.000346913
       43759     1.80189     1.78143 0.000346906
       43760      1.8016     1.78143 0.000346898
       43761      1.8013     1.78143  0.00034689
       43762       1.801     1.78143 0.000346883
       43763      1.8007     1.78143 0.000346875
       43764     1.80039     1.78143 0.000346868
       43765     1.80009     1.78143  0.00034686
       43766     1.79978     1.78143 0.000346852
       43767     1.79947     1.78143 0.000346844
       43768     1.79916     1.78143 0.000346837
       43769     1.79885     1.78144 0.000346829
       43770     1.79853     1.78144 0.000346821
       43771     1.79822     1.78144 0.000346814
       43772      1.7979     1.78144 0.000346806
       43773     1.79759     1.78144 0.000346798
       43774     1.79727     1.78144 0.000346791
       43775     1.79695     1.78144 0.000346783
       43776     1.79663     1.78144 0.000346775
       43777     1.79631     1.78144 0.000346767
       43778     1.79599     1.78144  0.00034676
       43779     1.79567     1.78144 0.000346752
       43780     1.79535     1.78144 0.000346744
       43781     1.79503     1.78144 0.000346736
       43782     1.79471     1.78144 0.000346728
       43783     1.79439     1.78144 0.000346721
       43784     1.79408     1.78144 0.000346713
       43785     1.79376     1.78144 0.000346705
       43786     1.79344     1.78144 0.000346697
       43787     1.79313     1.78144 0.000346689
       43788     1.79282     1.78144 0.000346682
       43789      1.7925     1.78144 0.000346674
       43790     1.79219     1.78144 0.000346666
       43791     1.79189     1.78144 0.000346658
       43792     1.79158     1.78144  0.00034665
       43793     1.79128     1.78144 0.000346642
       43794     1.79098     1.78144 0.000346635
       43795     1.79068     1.78144 0.000346627
       43796     1.79038     1.78144 0.000346619
       43797     1.79009     1.78144 0.000346611
       43798      1.7898     1.78144 0.000346603
       43799     1.78952     1.78144 0.000346595
       43800     1.78923     1.78144 0.000346587
       43801     1.78896     1.78144  0.00034658
       43802     1.78868     1.78144 0.000346572
       43803     1.78841     1.78144 0.000346564
       43804     1.78815     1.78144 0.000346556
       43805     1.78789     1.78144 0.000346548
       43806     1.78763     1.78144  0.00034654
       43807     1.78738     1.78144 0.000346532
       43808     1.78714     1.78145 0.000346524
       43809      1.7869     1.78145 0.000346516
       43810     1.78666     1.78145 0.000346509
       43811     1.78643     1.78145 0.000346501
       43812     1.78621     1.78145 0.000346493
       43813     1.78599     1.78145 0.000346485
       43814     1.78578     1.78145 0.000346477
       43815     1.78557     1.78145 0.000346469
       43816     1.78537     1.78145 0.000346461
       43817     1.78518     1.78145 0.000346453
       43818     1.78499     1.78145 0.000346445
       43819     1.78481     1.78145 0.000346438
       43820     1.78464     1.78145  0.00034643
       43821     1.78447     1.78145 0.000346422
       43822     1.78431     1.78145 0.000346414
       43823     1.78416     1.78145 0.000346406
       43824     1.78401     1.78145 0.000346398
