#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       20362   0.0608948   0.0582601 2.03846e-05
       20363    0.060897   0.0582603  2.0384e-05
       20364   0.0608988   0.0582604 2.03834e-05
       20365   0.0609001   0.0582605 2.03828e-05
       20366   0.0609009   0.0582607 2.03822e-05
       20367   0.0609013   0.0582608 2.03816e-05
       20368   0.0609013   0.0582609  2.0381e-05
       20369   0.0609009    0.058261 2.03805e-05
       20370      0.0609   0.0582612 2.03799e-05
       20371   0.0608988   0.0582613 2.03793e-05
       20372   0.0608971   0.0582614 2.03787e-05
       20373   0.0608951   0.0582616 2.03781e-05
       20374   0.0608927   0.0582617 2.03775e-05
       20375   0.0608899   0.0582618 2.03769e-05
       20376   0.0608867    0.058262 2.03763e-05
       20377   0.0608831   0.0582621 2.03757e-05
       20378   0.0608793   0.0582622 2.03751e-05
       20379    0.060875   0.0582623 2.03745e-05
       20380   0.0608704   0.0582625 2.03739e-05
       20381   0.0608655   0.0582626 2.03733e-05
       20382   0.0608603   0.0582627 2.03727e-05
       20383   0.0608547   0.0582628 2.03721e-05
       20384   0.0608488    0.058263 2.03715e-05
       20385   0.0608426   0.0582631 2.03709e-05
       20386   0.0608361   0.0582632 2.03703e-05
       20387   0.0608293   0.0582634 2.03697e-05
       20388   0.0608221   0.0582635 2.03691e-05
       20389   0.0608147   0.0582636 2.03685e-05
       20390    0.060807   0.0582637 2.03679e-05
       20391   0.0607991   0.0582639 2.03672e-05
       20392   0.0607908    0.058264 2.03666e-05
       20393   0.0607823   0.0582641  2.0366e-05
       20394   0.0607735   0.0582642 2.03654e-05
       20395   0.0607644   0.0582643 2.03647e-05
       20396   0.0607551   0.0582645 2.03641e-05
       20397   0.0607456   0.0582646 2.03635e-05
       20398   0.0607357   0.0582647 2.03628e-05
       20399   0.0607257   0.0582648 2.03622e-05
       20400   0.0607154    0.058265 2.03616e-05
       20401   0.0607048   0.0582651 2.03609e-05
       20402    0.060694   0.0582652 2.03603e-05
       20403    0.060683   0.0582653 2.03596e-05
       20404   0.0606718   0.0582654 2.03589e-05
       20405   0.0606603   0.0582655 2.03583e-05
       20406   0.0606487   0.0582657 2.03576e-05
       20407   0.0606368   0.0582658  2.0357e-05
       20408   0.0606247   0.0582659 2.03563e-05
       20409   0.0606123    0.058266 2.03556e-05
       20410   0.0605998   0.0582661 2.03549e-05
       20411   0.0605871   0.0582662 2.03543e-05
       20412   0.0605742   0.0582663 2.03536e-05
       20413   0.0605611   0.0582665 2.03529e-05
       20414   0.0605478   0.0582666 2.03522e-05
       20415   0.0605343   0.0582667 2.03515e-05
       20416   0.0605206   0.0582668 2.03508e-05
       20417   0.0605067   0.0582669 2.03501e-05
       20418   0.0604927    0.058267 2.03494e-05
       20419   0.0604784   0.0582671 2.03487e-05
       20420    0.060464   0.0582672  2.0348e-05
       20421   0.0604495   0.0582673 2.03473e-05
       20422   0.0604348   0.0582674 2.03465e-05
       20423   0.0604199   0.0582675 2.03458e-05
       20424   0.0604048   0.0582677 2.03451e-05
       20425   0.0603896   0.0582678 2.03444e-05
       20426   0.0603742   0.0582679 2.03436e-05
       20427   0.0603587    0.058268 2.03429e-05
       20428   0.0603431   0.0582681 2.03422e-05
       20429   0.0603273   0.0582682 2.03414e-05
       20430   0.0603114   0.0582683 2.03407e-05
       20431   0.0602953   0.0582684 2.03399e-05
       20432   0.0602791   0.0582685 2.03391e-05
       20433   0.0602628   0.0582686 2.03384e-05
       20434   0.0602463   0.0582687 2.03376e-05
       20435   0.0602297   0.0582688 2.03369e-05
       20436    0.060213   0.0582688 2.03361e-05
       20437   0.0601962   0.0582689 2.03353e-05
       20438   0.0601793    0.058269 2.03345e-05
       20439   0.0601623   0.0582691 2.03337e-05
       20440   0.0601452   0.0582692  2.0333e-05
       20441    0.060128   0.0582693 2.03322e-05
       20442   0.0601108   0.0582694 2.03314e-05
       20443   0.0600934   0.0582695 2.03306e-05
       20444   0.0600759   0.0582696 2.03298e-05
       20445   0.0600584   0.0582697  2.0329e-05
       20446   0.0600409   0.0582698 2.03281e-05
       20447   0.0600232   0.0582698 2.03273e-05
       20448   0.0600055   0.0582699 2.03265e-05
       20449   0.0599878     0.05827 2.03257e-05
       20450     0.05997   0.0582701 2.03249e-05
       20451   0.0599521   0.0582702  2.0324e-05
       20452   0.0599343   0.0582703 2.03232e-05
       20453   0.0599164   0.0582703 2.03224e-05
       20454   0.0598985   0.0582704 2.03215e-05
       20455   0.0598806   0.0582705 2.03207e-05
       20456   0.0598627   0.0582706 2.03199e-05
       20457   0.0598447   0.0582706  2.0319e-05
       20458   0.0598268   0.0582707 2.03182e-05
       20459    0.059809   0.0582708 2.03173e-05
       20460   0.0597911   0.0582709 2.03164e-05
       20461   0.0597733   0.0582709 2.03156e-05
       20462   0.0597555    0.058271 2.03147e-05
       20463   0.0597378   0.0582711 2.03139e-05
       20464   0.0597201   0.0582712  2.0313e-05
       20465   0.0597025   0.0582712 2.03121e-05
       20466    0.059685   0.0582713 2.03112e-05
       20467   0.0596676   0.0582714 2.03104e-05
       20468   0.0596502   0.0582714 2.03095e-05
       20469    0.059633   0.0582715 2.03086e-05
       20470   0.0596159   0.0582716 2.03077e-05
       20471   0.0595988   0.0582716 2.03068e-05
       20472    0.059582   0.0582717 2.03059e-05
       20473   0.0595652   0.0582718  2.0305e-05
       20474   0.0595486   0.0582718 2.03041e-05
       20475   0.0595322   0.0582719 2.03032e-05
       20476   0.0595159   0.0582719 2.03023e-05
       20477   0.0594998    0.058272 2.03014e-05
       20478   0.0594838   0.0582721 2.03005e-05
       20479   0.0594681   0.0582721 2.02996e-05
       20480   0.0594525   0.0582722 2.02987e-05
       20481   0.0594372   0.0582722 2.02978e-05
       20482    0.059422   0.0582723 2.02969e-05
       20483   0.0594071   0.0582723  2.0296e-05
       20484   0.0593924   0.0582724 2.02951e-05
       20485   0.0593779   0.0582725 2.02941e-05
       20486   0.0593637   0.0582725 2.02932e-05
       20487   0.0593497   0.0582726 2.02923e-05
       20488    0.059336   0.0582726 2.02914e-05
       20489   0.0593225   0.0582727 2.02905e-05
       20490   0.0593093   0.0582727 2.02895e-05
       20491   0.0592963   0.0582728 2.02886e-05
       20492   0.0592836   0.0582728 2.02877e-05
       20493   0.0592712   0.0582729 2.02867e-05
       20494    0.059259   0.0582729 2.02858e-05
       20495   0.0592471    0.058273 2.02849e-05
       20496   0.0592355    0.058273 2.02839e-05
       20497   0.0592242   0.0582731  2.0283e-05
       20498   0.0592131   0.0582731 2.02821e-05
       20499   0.0592023   0.0582731 2.02811e-05
       20500   0.0591918   0.0582732 2.02802e-05
       20501   0.0591815   0.0582732 2.02792e-05
       20502   0.0591715   0.0582733 2.02783e-05
       20503   0.0591618   0.0582733 2.02774e-05
       20504   0.0591524   0.0582734 2.02764e-05
       20505   0.0591432   0.0582734 2.02755e-05
       20506   0.0591343   0.0582734 2.02745e-05
       20507   0.0591256   0.0582735 2.02736e-05
       20508   0.0591171   0.0582735 2.02726e-05
       20509   0.0591089   0.0582736 2.02717e-05
       20510    0.059101   0.0582736 2.02707e-05
       20511   0.0590932   0.0582737 2.02698e-05
       20512   0.0590857   0.0582737 2.02688e-05
       20513   0.0590783   0.0582737 2.02679e-05
       20514   0.0590712   0.0582738 2.02669e-05
       20515   0.0590643   0.0582738  2.0266e-05
       20516   0.0590575   0.0582738  2.0265e-05
       20517   0.0590509   0.0582739 2.02641e-05
       20518   0.0590444   0.0582739 2.02631e-05
       20519   0.0590382    0.058274 2.02622e-05
       20520    0.059032    0.058274 2.02612e-05
       20521    0.059026    0.058274 2.02603e-05
       20522   0.0590201   0.0582741 2.02593e-05
       20523   0.0590143   0.0582741 2.02584e-05
       20524   0.0590085   0.0582741 2.02574e-05
       20525   0.0590029   0.0582742 2.02564e-05
       20526   0.0589973   0.0582742 2.02555e-05
       20527   0.0589918   0.0582742 2.02545e-05
       20528   0.0589864   0.0582743 2.02536e-05
       20529    0.058981   0.0582743 2.02526e-05
       20530   0.0589756   0.0582744 2.02517e-05
       20531   0.0589702   0.0582744 2.02507e-05
       20532   0.0589649   0.0582744 2.02497e-05
       20533   0.0589595   0.0582745 2.02488e-05
       20534   0.0589542   0.0582745 2.02478e-05
       20535   0.0589488   0.0582745 2.02469e-05
       20536   0.0589434   0.0582745 2.02459e-05
       20537    0.058938   0.0582746 2.02449e-05
       20538   0.0589325   0.0582746  2.0244e-05
       20539    0.058927   0.0582746  2.0243e-05
       20540   0.0589214   0.0582747 2.02421e-05
       20541   0.0589158   0.0582747 2.02411e-05
       20542   0.0589102   0.0582747 2.02401e-05
       20543   0.0589044   0.0582748 2.02392e-05
       20544   0.0588987   0.0582748 2.02382e-05
       20545   0.0588928   0.0582748 2.02373e-05
       20546   0.0588869   0.0582749 2.02363e-05
       20547    0.058881   0.0582749 2.02353e-05
       20548   0.0588749   0.0582749 2.02344e-05
       20549   0.0588689   0.0582749 2.02334e-05
       20550   0.0588627    0.058275 2.02324e-05
       20551   0.0588566    0.058275 2.02315e-05
       20552   0.0588503    0.058275 2.02305e-05
       20553   0.0588441   0.0582751 2.02295e-05
       20554   0.0588378   0.0582751 2.02286e-05
       20555   0.0588315   0.0582751 2.02276e-05
       20556   0.0588251   0.0582751 2.02266e-05
       20557   0.0588188   0.0582752 2.02257e-05
       20558   0.0588124   0.0582752 2.02247e-05
       20559   0.0588061   0.0582752 2.02237e-05
       20560   0.0587998   0.0582752 2.02228e-05
       20561   0.0587935   0.0582753 2.02218e-05
       20562   0.0587873   0.0582753 2.02208e-05
       20563   0.0587811   0.0582753 2.02199e-05
       20564    0.058775   0.0582753 2.02189e-05
       20565    0.058769   0.0582754 2.02179e-05
       20566   0.0587631   0.0582754  2.0217e-05
       20567   0.0587573   0.0582754  2.0216e-05
       20568   0.0587517   0.0582754  2.0215e-05
       20569   0.0587462   0.0582755 2.02141e-05
       20570   0.0587408   0.0582755 2.02131e-05
       20571   0.0587356   0.0582755 2.02121e-05
       20572   0.0587306   0.0582755 2.02111e-05
       20573   0.0587258   0.0582756 2.02102e-05
       20574   0.0587213   0.0582756 2.02092e-05
       20575   0.0587169   0.0582756 2.02082e-05
       20576   0.0587128   0.0582756 2.02073e-05
       20577    0.058709   0.0582756 2.02063e-05
       20578   0.0587054   0.0582757 2.02053e-05
       20579   0.0587021   0.0582757 2.02043e-05
       20580   0.0586991   0.0582757 2.02034e-05
       20581   0.0586965   0.0582757 2.02024e-05
       20582   0.0586941   0.0582757 2.02014e-05
       20583    0.058692   0.0582758 2.02005e-05
       20584   0.0586903   0.0582758 2.01995e-05
       20585    0.058689   0.0582758 2.01985e-05
       20586    0.058688   0.0582758 2.01975e-05
       20587   0.0586873   0.0582758 2.01966e-05
       20588    0.058687   0.0582759 2.01956e-05
       20589   0.0586871   0.0582759 2.01946e-05
       20590   0.0586875   0.0582759 2.01937e-05
       20591   0.0586883   0.0582759 2.01927e-05
       20592   0.0586895   0.0582759 2.01917e-05
       20593   0.0586911    0.058276 2.01907e-05
       20594    0.058693    0.058276 2.01898e-05
       20595   0.0586953    0.058276 2.01888e-05
       20596    0.058698    0.058276 2.01878e-05
       20597    0.058701    0.058276 2.01869e-05
       20598   0.0587044   0.0582761 2.01859e-05
       20599   0.0587082   0.0582761 2.01849e-05
       20600   0.0587123   0.0582761  2.0184e-05
       20601   0.0587167   0.0582761  2.0183e-05
       20602   0.0587215   0.0582761  2.0182e-05
       20603   0.0587266   0.0582762 2.01811e-05
       20604    0.058732   0.0582762 2.01801e-05
       20605   0.0587377   0.0582762 2.01791e-05
       20606   0.0587436   0.0582762 2.01782e-05
       20607   0.0587499   0.0582763 2.01772e-05
       20608   0.0587564   0.0582763 2.01762e-05
       20609   0.0587632   0.0582763 2.01753e-05
       20610   0.0587702   0.0582763 2.01743e-05
       20611   0.0587775   0.0582764 2.01733e-05
       20612   0.0587849   0.0582764 2.01724e-05
       20613   0.0587926   0.0582764 2.01714e-05
       20614   0.0588004   0.0582764 2.01704e-05
       20615   0.0588084   0.0582765 2.01695e-05
       20616   0.0588165   0.0582765 2.01685e-05
       20617   0.0588248   0.0582765 2.01676e-05
       20618   0.0588332   0.0582765 2.01666e-05
       20619   0.0588417   0.0582766 2.01656e-05
       20620   0.0588503   0.0582766 2.01647e-05
       20621   0.0588589   0.0582766 2.01637e-05
       20622   0.0588676   0.0582766 2.01628e-05
       20623   0.0588764   0.0582767 2.01618e-05
       20624   0.0588852   0.0582767 2.01609e-05
       20625    0.058894   0.0582767 2.01599e-05
       20626   0.0589028   0.0582768 2.01589e-05
       20627   0.0589116   0.0582768  2.0158e-05
       20628   0.0589203   0.0582768  2.0157e-05
       20629    0.058929   0.0582769 2.01561e-05
       20630   0.0589377   0.0582769 2.01551e-05
       20631   0.0589463   0.0582769 2.01542e-05
       20632   0.0589548    0.058277 2.01532e-05
       20633   0.0589633    0.058277 2.01523e-05
       20634   0.0589716    0.058277 2.01513e-05
       20635   0.0589798   0.0582771 2.01504e-05
       20636   0.0589879   0.0582771 2.01494e-05
       20637   0.0589959   0.0582771 2.01485e-05
       20638   0.0590038   0.0582772 2.01475e-05
       20639   0.0590115   0.0582772 2.01466e-05
       20640    0.059019   0.0582772 2.01457e-05
       20641   0.0590264   0.0582773 2.01447e-05
       20642   0.0590337   0.0582773 2.01438e-05
       20643   0.0590407   0.0582773 2.01428e-05
       20644   0.0590476   0.0582774 2.01419e-05
       20645   0.0590543   0.0582774 2.01409e-05
       20646   0.0590608   0.0582775   2.014e-05
       20647   0.0590672   0.0582775 2.01391e-05
       20648   0.0590733   0.0582775 2.01381e-05
       20649   0.0590792   0.0582776 2.01372e-05
       20650    0.059085   0.0582776 2.01363e-05
       20651   0.0590905   0.0582777 2.01353e-05
       20652   0.0590958   0.0582777 2.01344e-05
       20653    0.059101   0.0582777 2.01334e-05
       20654   0.0591059   0.0582778 2.01325e-05
       20655   0.0591106   0.0582778 2.01316e-05
       20656   0.0591151   0.0582779 2.01306e-05
       20657   0.0591193   0.0582779 2.01297e-05
       20658   0.0591234   0.0582779 2.01288e-05
       20659   0.0591273    0.058278 2.01278e-05
       20660   0.0591309    0.058278 2.01269e-05
       20661   0.0591344   0.0582781  2.0126e-05
       20662   0.0591376   0.0582781 2.01251e-05
       20663   0.0591406   0.0582781 2.01241e-05
       20664   0.0591435   0.0582782 2.01232e-05
       20665   0.0591461   0.0582782 2.01223e-05
       20666   0.0591485   0.0582783 2.01213e-05
       20667   0.0591507   0.0582783 2.01204e-05
       20668   0.0591527   0.0582784 2.01195e-05
       20669   0.0591546   0.0582784 2.01185e-05
       20670   0.0591562   0.0582784 2.01176e-05
       20671   0.0591576   0.0582785 2.01167e-05
       20672   0.0591589   0.0582785 2.01158e-05
       20673     0.05916   0.0582786 2.01148e-05
       20674   0.0591609   0.0582786 2.01139e-05
       20675   0.0591616   0.0582786  2.0113e-05
       20676   0.0591622   0.0582787  2.0112e-05
       20677   0.0591625   0.0582787 2.01111e-05
       20678   0.0591628   0.0582788 2.01102e-05
       20679   0.0591628   0.0582788 2.01093e-05
       20680   0.0591627   0.0582789 2.01083e-05
       20681   0.0591624   0.0582789 2.01074e-05
       20682    0.059162   0.0582789 2.01065e-05
       20683   0.0591615    0.058279 2.01056e-05
       20684   0.0591608    0.058279 2.01046e-05
       20685   0.0591599   0.0582791 2.01037e-05
       20686    0.059159   0.0582791 2.01028e-05
       20687   0.0591579   0.0582792 2.01019e-05
       20688   0.0591566   0.0582792 2.01009e-05
       20689   0.0591553   0.0582792    2.01e-05
       20690   0.0591538   0.0582793 2.00991e-05
       20691   0.0591522   0.0582793 2.00981e-05
       20692   0.0591505   0.0582794 2.00972e-05
       20693   0.0591488   0.0582794 2.00963e-05
       20694   0.0591469   0.0582795 2.00954e-05
       20695   0.0591449   0.0582795 2.00944e-05
       20696   0.0591428   0.0582795 2.00935e-05
       20697   0.0591406   0.0582796 2.00926e-05
       20698   0.0591384   0.0582796 2.00917e-05
       20699    0.059136   0.0582797 2.00907e-05
       20700   0.0591336   0.0582797 2.00898e-05
       20701   0.0591311   0.0582797 2.00889e-05
       20702   0.0591286   0.0582798 2.00879e-05
       20703    0.059126   0.0582798  2.0087e-05
       20704   0.0591233   0.0582799 2.00861e-05
       20705   0.0591206   0.0582799 2.00852e-05
       20706   0.0591178     0.05828 2.00842e-05
       20707    0.059115     0.05828 2.00833e-05
       20708   0.0591121     0.05828 2.00824e-05
       20709   0.0591092   0.0582801 2.00814e-05
       20710   0.0591062   0.0582801 2.00805e-05
       20711   0.0591033   0.0582802 2.00796e-05
       20712   0.0591003   0.0582802 2.00786e-05
       20713   0.0590973   0.0582802 2.00777e-05
       20714   0.0590942   0.0582803 2.00768e-05
       20715   0.0590911   0.0582803 2.00758e-05
       20716   0.0590881   0.0582803 2.00749e-05
       20717    0.059085   0.0582804  2.0074e-05
       20718   0.0590819   0.0582804 2.00731e-05
       20719   0.0590788   0.0582805 2.00721e-05
       20720   0.0590757   0.0582805 2.00712e-05
       20721   0.0590726   0.0582805 2.00703e-05
       20722   0.0590696   0.0582806 2.00693e-05
       20723   0.0590665   0.0582806 2.00684e-05
       20724   0.0590634   0.0582807 2.00675e-05
       20725   0.0590604   0.0582807 2.00665e-05
       20726   0.0590574   0.0582807 2.00656e-05
       20727   0.0590544   0.0582808 2.00647e-05
       20728   0.0590514   0.0582808 2.00637e-05
       20729   0.0590485   0.0582808 2.00628e-05
       20730   0.0590456   0.0582809 2.00619e-05
       20731   0.0590427   0.0582809 2.00609e-05
       20732   0.0590398    0.058281   2.006e-05
       20733    0.059037    0.058281 2.00591e-05
       20734   0.0590342    0.058281 2.00581e-05
       20735   0.0590315   0.0582811 2.00572e-05
       20736   0.0590288   0.0582811 2.00563e-05
       20737   0.0590262   0.0582811 2.00553e-05
       20738   0.0590236   0.0582812 2.00544e-05
       20739    0.059021   0.0582812 2.00534e-05
       20740   0.0590185   0.0582812 2.00525e-05
       20741   0.0590161   0.0582813 2.00516e-05
       20742   0.0590137   0.0582813 2.00506e-05
       20743   0.0590114   0.0582813 2.00497e-05
       20744   0.0590091   0.0582814 2.00488e-05
       20745   0.0590068   0.0582814 2.00478e-05
       20746   0.0590047   0.0582814 2.00469e-05
       20747   0.0590025   0.0582815  2.0046e-05
       20748   0.0590005   0.0582815  2.0045e-05
       20749   0.0589985   0.0582816 2.00441e-05
       20750   0.0589965   0.0582816 2.00432e-05
       20751   0.0589947   0.0582816 2.00422e-05
       20752   0.0589928   0.0582817 2.00413e-05
       20753   0.0589911   0.0582817 2.00403e-05
       20754   0.0589894   0.0582817 2.00394e-05
       20755   0.0589877   0.0582818 2.00385e-05
       20756   0.0589861   0.0582818 2.00375e-05
       20757   0.0589846   0.0582818 2.00366e-05
       20758   0.0589831   0.0582819 2.00357e-05
       20759   0.0589817   0.0582819 2.00347e-05
       20760   0.0589804   0.0582819 2.00338e-05
       20761   0.0589791    0.058282 2.00328e-05
       20762   0.0589779    0.058282 2.00319e-05
       20763   0.0589767    0.058282  2.0031e-05
       20764   0.0589755   0.0582821   2.003e-05
       20765   0.0589745   0.0582821 2.00291e-05
       20766   0.0589734   0.0582821 2.00282e-05
       20767   0.0589724   0.0582822 2.00272e-05
       20768   0.0589715   0.0582822 2.00263e-05
       20769   0.0589706   0.0582822 2.00254e-05
       20770   0.0589698   0.0582823 2.00244e-05
       20771    0.058969   0.0582823 2.00235e-05
       20772   0.0589682   0.0582823 2.00225e-05
       20773   0.0589675   0.0582824 2.00216e-05
       20774   0.0589668   0.0582824 2.00207e-05
       20775   0.0589662   0.0582824 2.00197e-05
       20776   0.0589655   0.0582825 2.00188e-05
       20777   0.0589649   0.0582825 2.00179e-05
       20778   0.0589644   0.0582825 2.00169e-05
       20779   0.0589638   0.0582826  2.0016e-05
       20780   0.0589633   0.0582826 2.00151e-05
       20781   0.0589628   0.0582826 2.00141e-05
       20782   0.0589623   0.0582827 2.00132e-05
       20783   0.0589618   0.0582827 2.00122e-05
       20784   0.0589614   0.0582827 2.00113e-05
       20785   0.0589609   0.0582828 2.00104e-05
       20786   0.0589605   0.0582828 2.00094e-05
       20787     0.05896   0.0582828 2.00085e-05
       20788   0.0589595   0.0582829 2.00076e-05
       20789   0.0589591   0.0582829 2.00066e-05
       20790   0.0589586   0.0582829 2.00057e-05
       20791   0.0589581   0.0582829 2.00048e-05
       20792   0.0589576    0.058283 2.00038e-05
       20793   0.0589571    0.058283 2.00029e-05
       20794   0.0589566    0.058283 2.00019e-05
       20795    0.058956   0.0582831  2.0001e-05
       20796   0.0589554   0.0582831 2.00001e-05
       20797   0.0589548   0.0582831 1.99991e-05
       20798   0.0589541   0.0582832 1.99982e-05
       20799   0.0589534   0.0582832 1.99973e-05
       20800   0.0589526   0.0582832 1.99963e-05
       20801   0.0589518   0.0582833 1.99954e-05
       20802    0.058951   0.0582833 1.99945e-05
       20803   0.0589501   0.0582833 1.99935e-05
       20804   0.0589491   0.0582834 1.99926e-05
       20805   0.0589481   0.0582834 1.99917e-05
       20806    0.058947   0.0582834 1.99907e-05
       20807   0.0589459   0.0582835 1.99898e-05
       20808   0.0589446   0.0582835 1.99889e-05
       20809   0.0589433   0.0582835 1.99879e-05
       20810    0.058942   0.0582836  1.9987e-05
       20811   0.0589405   0.0582836  1.9986e-05
       20812    0.058939   0.0582836 1.99851e-05
       20813   0.0589373   0.0582837 1.99842e-05
       20814   0.0589356   0.0582837 1.99832e-05
       20815   0.0589338   0.0582837 1.99823e-05
       20816   0.0589319   0.0582837 1.99814e-05
       20817   0.0589299   0.0582838 1.99804e-05
       20818   0.0589278   0.0582838 1.99795e-05
       20819   0.0589256   0.0582838 1.99786e-05
       20820   0.0589232   0.0582839 1.99776e-05
       20821   0.0589208   0.0582839 1.99767e-05
       20822   0.0589183   0.0582839 1.99758e-05
       20823   0.0589156    0.058284 1.99748e-05
       20824   0.0589128    0.058284 1.99739e-05
       20825   0.0589099    0.058284 1.99729e-05
       20826   0.0589069   0.0582841  1.9972e-05
       20827   0.0589037   0.0582841 1.99711e-05
       20828   0.0589005   0.0582841 1.99701e-05
       20829    0.058897   0.0582841 1.99692e-05
       20830   0.0588935   0.0582842 1.99683e-05
       20831   0.0588899   0.0582842 1.99673e-05
       20832   0.0588861   0.0582842 1.99664e-05
       20833   0.0588821   0.0582843 1.99654e-05
       20834   0.0588781   0.0582843 1.99645e-05
       20835   0.0588738   0.0582843 1.99636e-05
       20836   0.0588695   0.0582843 1.99626e-05
       20837    0.058865   0.0582844 1.99617e-05
       20838   0.0588604   0.0582844 1.99608e-05
       20839   0.0588557   0.0582844 1.99598e-05
       20840   0.0588508   0.0582845 1.99589e-05
       20841   0.0588457   0.0582845 1.99579e-05
       20842   0.0588405   0.0582845  1.9957e-05
       20843   0.0588352   0.0582845 1.99561e-05
       20844   0.0588298   0.0582846 1.99551e-05
       20845   0.0588242   0.0582846 1.99542e-05
       20846   0.0588185   0.0582846 1.99532e-05
       20847   0.0588126   0.0582846 1.99523e-05
       20848   0.0588066   0.0582847 1.99514e-05
       20849   0.0588004   0.0582847 1.99504e-05
       20850   0.0587942   0.0582847 1.99495e-05
       20851   0.0587878   0.0582847 1.99485e-05
       20852   0.0587812   0.0582848 1.99476e-05
       20853   0.0587746   0.0582848 1.99466e-05
       20854   0.0587678   0.0582848 1.99457e-05
       20855   0.0587609   0.0582848 1.99448e-05
       20856   0.0587539   0.0582848 1.99438e-05
       20857   0.0587467   0.0582849 1.99429e-05
       20858   0.0587395   0.0582849 1.99419e-05
       20859   0.0587321   0.0582849  1.9941e-05
       20860   0.0587246   0.0582849   1.994e-05
       20861    0.058717    0.058285 1.99391e-05
       20862   0.0587094    0.058285 1.99381e-05
       20863   0.0587016    0.058285 1.99372e-05
       20864   0.0586937    0.058285 1.99363e-05
       20865   0.0586858    0.058285 1.99353e-05
       20866   0.0586777   0.0582851 1.99344e-05
       20867   0.0586696   0.0582851 1.99334e-05
       20868   0.0586614   0.0582851 1.99325e-05
       20869   0.0586532   0.0582851 1.99315e-05
       20870   0.0586448   0.0582851 1.99306e-05
       20871   0.0586365   0.0582851 1.99296e-05
       20872    0.058628   0.0582852 1.99287e-05
       20873   0.0586196   0.0582852 1.99277e-05
       20874   0.0586111   0.0582852 1.99268e-05
       20875   0.0586025   0.0582852 1.99258e-05
       20876    0.058594   0.0582852 1.99249e-05
       20877   0.0585854   0.0582852 1.99239e-05
       20878   0.0585768   0.0582852  1.9923e-05
       20879   0.0585682   0.0582853  1.9922e-05
       20880   0.0585596   0.0582853 1.99211e-05
       20881   0.0585511   0.0582853 1.99201e-05
       20882   0.0585425   0.0582853 1.99192e-05
       20883    0.058534   0.0582853 1.99182e-05
       20884   0.0585255   0.0582853 1.99173e-05
       20885    0.058517   0.0582853 1.99163e-05
       20886   0.0585086   0.0582853 1.99154e-05
       20887   0.0585003   0.0582854 1.99144e-05
       20888    0.058492   0.0582854 1.99135e-05
       20889   0.0584838   0.0582854 1.99125e-05
       20890   0.0584756   0.0582854 1.99116e-05
       20891   0.0584676   0.0582854 1.99106e-05
       20892   0.0584597   0.0582854 1.99097e-05
       20893   0.0584519   0.0582854 1.99087e-05
       20894   0.0584442   0.0582854 1.99078e-05
       20895   0.0584366   0.0582854 1.99068e-05
       20896   0.0584291   0.0582854 1.99059e-05
       20897   0.0584218   0.0582854 1.99049e-05
       20898   0.0584147   0.0582854  1.9904e-05
       20899   0.0584077   0.0582854  1.9903e-05
       20900   0.0584009   0.0582855 1.99021e-05
       20901   0.0583942   0.0582855 1.99011e-05
       20902   0.0583878   0.0582855 1.99002e-05
       20903   0.0583815   0.0582855 1.98992e-05
       20904   0.0583754   0.0582855 1.98983e-05
       20905   0.0583695   0.0582855 1.98973e-05
       20906   0.0583639   0.0582855 1.98964e-05
       20907   0.0583584   0.0582855 1.98954e-05
       20908   0.0583532   0.0582855 1.98944e-05
       20909   0.0583483   0.0582855 1.98935e-05
       20910   0.0583435   0.0582855 1.98925e-05
       20911   0.0583391   0.0582855 1.98916e-05
       20912   0.0583348   0.0582855 1.98906e-05
       20913   0.0583309   0.0582855 1.98897e-05
       20914   0.0583272   0.0582855 1.98887e-05
       20915   0.0583238   0.0582855 1.98878e-05
       20916   0.0583206   0.0582855 1.98868e-05
       20917   0.0583177   0.0582855 1.98859e-05
       20918   0.0583151   0.0582855 1.98849e-05
       20919   0.0583128   0.0582855  1.9884e-05
       20920   0.0583108   0.0582855  1.9883e-05
       20921   0.0583091   0.0582855 1.98821e-05
       20922   0.0583077   0.0582855 1.98811e-05
       20923   0.0583066   0.0582855 1.98802e-05
       20924   0.0583058   0.0582855 1.98792e-05
       20925   0.0583053   0.0582855 1.98783e-05
       20926   0.0583051   0.0582855 1.98773e-05
       20927   0.0583051   0.0582855 1.98764e-05
       20928   0.0583055   0.0582855 1.98754e-05
       20929   0.0583063   0.0582855 1.98745e-05
       20930   0.0583073   0.0582855 1.98735e-05
       20931   0.0583086   0.0582855 1.98726e-05
       20932   0.0583102   0.0582855 1.98716e-05
       20933   0.0583121   0.0582855 1.98707e-05
       20934   0.0583143   0.0582855 1.98697e-05
       20935   0.0583168   0.0582855 1.98688e-05
       20936   0.0583196   0.0582855 1.98678e-05
       20937   0.0583227   0.0582855 1.98669e-05
       20938    0.058326   0.0582855 1.98659e-05
       20939   0.0583297   0.0582855  1.9865e-05
       20940   0.0583336   0.0582855  1.9864e-05
       20941   0.0583378   0.0582855 1.98631e-05
       20942   0.0583422   0.0582855 1.98622e-05
       20943   0.0583469   0.0582855 1.98612e-05
       20944   0.0583518   0.0582855 1.98603e-05
       20945    0.058357   0.0582856 1.98593e-05
       20946   0.0583624   0.0582856 1.98584e-05
       20947   0.0583681   0.0582856 1.98574e-05
       20948   0.0583739   0.0582856 1.98565e-05
