#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1945    -5.43144    -5.43405 0.000192597
        1946     -5.4311    -5.43405 0.000192504
        1947    -5.43108    -5.43405 0.000192411
        1948    -5.43074    -5.43405  0.00019232
        1949    -5.43072    -5.43404 0.000192229
        1950    -5.43039    -5.43404  0.00019214
        1951    -5.43102    -5.43404 0.000192047
        1952    -5.43102    -5.43404 0.000191955
        1953    -5.43068    -5.43404 0.000191865
        1954      -5.431    -5.43404 0.000191773
        1955      -5.431    -5.43403 0.000191681
        1956    -5.43132    -5.43403 0.000191588
        1957    -5.43131    -5.43403 0.000191495
        1958    -5.43099    -5.43403 0.000191404
        1959    -5.43099    -5.43403 0.000191312
        1960    -5.43099    -5.43403 0.000191221
        1961      -5.431    -5.43403  0.00019113
        1962    -5.43132    -5.43402 0.000191037
        1963    -5.43101    -5.43402 0.000190946
        1964    -5.43069    -5.43402 0.000190856
        1965    -5.43102    -5.43402 0.000190765
        1966    -5.43168    -5.43402 0.000190672
        1967    -5.43169    -5.43402 0.000190579
        1968    -5.43234    -5.43402 0.000190484
        1969    -5.43203    -5.43402  0.00019039
        1970    -5.43236    -5.43401 0.000190295
        1971    -5.43205    -5.43401 0.000190201
        1972    -5.43303    -5.43401 0.000190105
        1973    -5.43304    -5.43401 0.000190009
        1974    -5.43273    -5.43401 0.000189914
        1975    -5.43242    -5.43401  0.00018982
        1976    -5.43243    -5.43401 0.000189725
        1977    -5.43342    -5.43401  0.00018963
        1978    -5.43278    -5.43401 0.000189535
        1979    -5.43279    -5.43401  0.00018944
        1980    -5.43313    -5.43401 0.000189345
        1981    -5.43314    -5.43401  0.00018925
        1982    -5.43348    -5.43401 0.000189155
        1983    -5.43349    -5.43401 0.000189059
        1984    -5.43285    -5.43401 0.000188965
        1985    -5.43351    -5.43401  0.00018887
        1986    -5.43352    -5.43401 0.000188775
        1987    -5.43353    -5.43401  0.00018868
        1988    -5.43387    -5.43401 0.000188585
        1989    -5.43355    -5.43401 0.000188491
        1990    -5.43388    -5.43401 0.000188396
        1991    -5.43389    -5.43401 0.000188301
        1992    -5.43423    -5.43401 0.000188207
        1993    -5.43456    -5.43401 0.000188113
        1994    -5.43489    -5.43401 0.000188019
        1995     -5.4349    -5.43401 0.000187925
        1996    -5.43491    -5.43401 0.000187831
        1997    -5.43525    -5.43401 0.000187738
        1998    -5.43493    -5.43401 0.000187645
        1999    -5.43494    -5.43401 0.000187552
        2000    -5.43495    -5.43401 0.000187459
