#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         730    0.827233    0.976311  0.00836195
         731    0.827951    0.976108  0.00835297
         732    0.828696    0.975906  0.00834399
         733    0.829467    0.975707  0.00833499
         734    0.830261    0.975508  0.00832599
         735    0.831079    0.975312  0.00831698
         736    0.831918    0.975117  0.00830797
         737    0.832778    0.974924  0.00829894
         738    0.833656    0.974733   0.0082899
         739    0.834551    0.974543  0.00828085
         740    0.835462    0.974355  0.00827179
         741    0.836387    0.974169  0.00826273
         742    0.837324    0.973984  0.00825365
         743    0.838274    0.973802  0.00824456
         744    0.839234    0.973621  0.00823546
         745    0.840202    0.973442  0.00822636
         746    0.841178    0.973264  0.00821724
         747     0.84216    0.973089  0.00820811
         748    0.843146    0.972915  0.00819898
         749    0.844136    0.972743  0.00818983
         750    0.845128    0.972573  0.00818068
         751    0.846122    0.972405  0.00817152
         752    0.847115    0.972238  0.00816235
         753    0.848106    0.972073  0.00815318
         754    0.849096     0.97191    0.008144
         755    0.850082    0.971749  0.00813481
         756    0.851064    0.971589  0.00812561
         757     0.85204    0.971431  0.00811641
         758    0.853009    0.971275  0.00810721
         759    0.853971     0.97112    0.008098
         760    0.854924    0.970968  0.00808879
         761    0.855869    0.970816  0.00807957
         762    0.856803    0.970667  0.00807036
         763    0.857727    0.970519  0.00806114
         764    0.858639    0.970372  0.00805191
         765     0.85954    0.970227  0.00804269
         766    0.860427    0.970084  0.00803347
         767    0.861301    0.969942  0.00802425
         768    0.862161    0.969802  0.00801503
         769    0.863006    0.969663  0.00800581
         770    0.863837    0.969525  0.00799659
         771    0.864651    0.969389  0.00798738
         772     0.86545    0.969255  0.00797816
         773    0.866232    0.969122  0.00796896
         774    0.866997     0.96899  0.00795975
         775    0.867744    0.968859  0.00795055
         776    0.868474     0.96873  0.00794136
         777    0.869185    0.968601  0.00793217
         778    0.869877    0.968475  0.00792299
         779    0.870551    0.968349  0.00791382
         780    0.871205    0.968224  0.00790465
         781    0.871839    0.968101   0.0078955
         782    0.872453    0.967979  0.00788635
         783    0.873046    0.967857  0.00787721
         784    0.873618    0.967737  0.00786808
         785    0.874168    0.967618  0.00785896
         786    0.874696      0.9675  0.00784985
         787      0.8752    0.967382  0.00784075
         788    0.875681    0.967266  0.00783166
         789    0.876138    0.967151  0.00782259
         790     0.87657    0.967036  0.00781352
         791    0.876977    0.966922  0.00780448
         792    0.877359    0.966809  0.00779544
         793    0.877714    0.966697  0.00778642
         794    0.878041    0.966585  0.00777741
         795    0.878341    0.966474  0.00776842
         796    0.878613    0.966364  0.00775945
         797    0.878856    0.966254  0.00775049
         798    0.879069    0.966145  0.00774155
         799    0.879252    0.966036  0.00773262
         800    0.879404    0.965928  0.00772371
         801    0.879525     0.96582  0.00771482
         802    0.879614    0.965712  0.00770595
         803    0.879671    0.965605   0.0076971
         804    0.879694    0.965498  0.00768827
         805    0.879685    0.965392  0.00767946
         806    0.879642    0.965285  0.00767067
         807    0.879565    0.965179   0.0076619
         808    0.879454    0.965073  0.00765315
         809    0.879308    0.964967  0.00764442
         810    0.879128    0.964861  0.00763572
         811    0.878914    0.964755  0.00762704
         812    0.878665    0.964649  0.00761839
         813    0.878381    0.964543  0.00760975
         814    0.878064    0.964437  0.00760115
         815    0.877713     0.96433  0.00759256
         816    0.877329    0.964223  0.00758401
         817    0.876913    0.964117  0.00757548
         818    0.876464    0.964009  0.00756698
         819    0.875986    0.963902   0.0075585
         820    0.875477    0.963794  0.00755005
         821    0.874941    0.963686  0.00754163
         822    0.874378    0.963577  0.00753324
         823    0.873789    0.963468  0.00752488
         824    0.873176    0.963359  0.00751654
         825    0.872542    0.963249  0.00750824
         826    0.871887    0.963138  0.00749996
         827    0.871215    0.963027  0.00749172
         828    0.870527    0.962915   0.0074835
         829    0.869825    0.962803  0.00747532
         830    0.869112     0.96269  0.00746716
         831    0.868391    0.962576  0.00745904
         832    0.867663    0.962462  0.00745094
         833    0.866932    0.962348  0.00744288
         834    0.866201    0.962232  0.00743485
         835    0.865471    0.962116  0.00742685
         836    0.864746       0.962  0.00741888
         837    0.864027    0.961883  0.00741094
         838    0.863318    0.961765  0.00740303
         839    0.862622    0.961647  0.00739515
         840    0.861939    0.961528   0.0073873
         841    0.861274    0.961409  0.00737948
         842    0.860629     0.96129  0.00737168
         843    0.860004    0.961169  0.00736392
         844    0.859404    0.961049  0.00735618
         845    0.858828    0.960928  0.00734847
         846     0.85828    0.960807  0.00734078
         847     0.85776    0.960685  0.00733312
         848    0.857269    0.960563  0.00732549
         849    0.856809    0.960441  0.00731788
         850    0.856379    0.960318   0.0073103
         851    0.855981    0.960196  0.00730273
         852    0.855614    0.960073  0.00729519
         853    0.855279     0.95995  0.00728768
         854    0.854976    0.959827  0.00728018
         855    0.854703    0.959704   0.0072727
         856     0.85446    0.959581  0.00726525
         857    0.854246    0.959458  0.00725781
         858    0.854059    0.959336  0.00725039
         859    0.853899    0.959213  0.00724299
         860    0.853764     0.95909   0.0072356
         861    0.853651    0.958968  0.00722823
         862     0.85356    0.958845  0.00722088
         863    0.853487    0.958723  0.00721355
         864    0.853431    0.958601  0.00720623
         865     0.85339     0.95848  0.00719892
         866    0.853361    0.958358  0.00719163
         867    0.853342    0.958237  0.00718436
         868    0.853331    0.958116   0.0071771
         869    0.853324    0.957996  0.00716985
         870     0.85332    0.957876  0.00716262
         871    0.853317    0.957756   0.0071554
         872    0.853312    0.957636   0.0071482
         873    0.853303    0.957516  0.00714101
         874    0.853288    0.957397  0.00713384
         875    0.853265    0.957278  0.00712668
         876    0.853231    0.957159  0.00711953
         877    0.853186    0.957041   0.0071124
         878    0.853127    0.956922  0.00710528
         879    0.853053    0.956804  0.00709818
         880    0.852962    0.956686   0.0070911
         881    0.852853    0.956568  0.00708403
         882    0.852726    0.956451  0.00707697
         883    0.852578    0.956333  0.00706994
         884    0.852411    0.956215  0.00706292
         885    0.852222    0.956098  0.00705591
         886    0.852012     0.95598  0.00704893
         887     0.85178    0.955863  0.00704196
         888    0.851526    0.955745  0.00703501
         889    0.851249    0.955628  0.00702808
         890    0.850951     0.95551  0.00702117
         891    0.850631    0.955392  0.00701427
         892    0.850289    0.955275   0.0070074
         893    0.849926    0.955157  0.00700054
         894    0.849543    0.955039  0.00699371
         895    0.849139     0.95492   0.0069869
         896    0.848717    0.954802   0.0069801
         897    0.848276    0.954683  0.00697333
         898    0.847817    0.954564  0.00696658
         899    0.847342    0.954445  0.00695985
         900    0.846851    0.954325  0.00695315
         901    0.846345    0.954205  0.00694646
         902    0.845825    0.954085   0.0069398
         903    0.845294    0.953965  0.00693316
         904    0.844751    0.953844  0.00692654
         905    0.844198    0.953723  0.00691995
         906    0.843636    0.953601  0.00691338
         907    0.843065    0.953479  0.00690683
         908    0.842488    0.953357  0.00690031
         909    0.841906    0.953234   0.0068938
         910    0.841319    0.953111  0.00688733
         911    0.840729    0.952988  0.00688087
         912    0.840136    0.952864  0.00687444
         913    0.839542     0.95274  0.00686803
         914    0.838948    0.952616  0.00686164
         915    0.838354    0.952491  0.00685528
         916    0.837762    0.952366  0.00684894
         917    0.837172     0.95224  0.00684262
         918    0.836586    0.952114  0.00683633
         919    0.836004    0.951988  0.00683006
